product_id,product_name,category,loss_buyers,repeat_rate_90d,avg_next_margin_90d,total_next_margin_90d,initial_loss_margin,promo_exposure_share,downstream_to_initial_loss,units,revenue,gross_margin,promo_revenue_share,return_rate_qty,refund_share,avg_days_supply,avg_sell_through,overstock_rate,overstock_clearance_signal
976,HanoiStreet UC-39,Streetwear,3340,0.3263473053892216,1623.6486418454942,5422986.46376395,-1628078.7068650324,0.3523952095808383,3.3309117310466214,15557,56896758.75,-1660573.7331993885,0.3031466916382122,0.033682586616957,0.0305510118359773,4523.952380952381,0.0633488095238095,0.988095238095238,True
981,HanoiStreet UC-44,Streetwear,3876,0.2948916408668731,1375.8551330276173,5332814.495615045,-998095.6706319419,0.38235294117647056,5.34298930706571,18198,34102107.26,-1043388.6845002656,0.3300850995563962,0.0303879547202989,0.0280418480508878,1352.5785714285714,0.0726206349206349,0.992063492063492,True
2219,VietMotion RP-16,Outdoor,3072,0.3567708333333333,1509.7101335052928,4637829.530128259,-580386.6417602408,0.44921875,7.990930866469112,14952,24487822.02,-629817.4222761738,0.3980006993696697,0.0377207062600321,0.0349153158374678,1145.8033333333333,0.1039133333333333,0.8833333333333333,True
777,HanoiStreet RP-65,Outdoor,3089,0.33052767886047263,1483.4606592260873,4582409.976349384,-748500.2232196435,0.5040466170281644,6.122122391144163,14508,19584440.58,-779198.6156889476,0.4562586831877738,0.0344637441411634,0.0322373849495986,1075.3576576576577,0.1196684684684684,0.8288288288288288,True
2255,VietMotion RP-52,Outdoor,2921,0.3361862375898665,1555.0948136319766,4542431.950619004,-194203.18905007013,0.41526874358096544,23.390099682904065,14006,9311905.27,-209665.2493494216,0.3830624073777761,0.0367699557332571,0.0338717363262008,2615.9056910569107,0.067520325203252,0.959349593495935,True
2214,VietMotion RP-11,Outdoor,1627,0.4228641671788568,2529.0556699848776,4114773.575065396,-378831.55014387897,0.40626920712968656,10.86174996117039,8124,33585553.64,-440367.6251510726,0.3670931592241574,0.0328655834564254,0.0305850792579044,938.2908333333332,0.0770366666666666,0.9666666666666668,True
432,SaigonFlex UM-37,Streetwear,1685,0.3905044510385757,2090.472535203536,3522446.221817958,-1627369.3298376126,0.36439169139465877,2.16450326132756,7910,81827863.21,-1652244.0859066246,0.315816774705194,0.0345132743362831,0.0317652586543693,1762.9695652173914,0.1965673913043478,0.717391304347826,False
409,SaigonFlex UM-14,Streetwear,1489,0.37139019476158497,2173.552267030071,3236419.3256077757,-852966.1027788209,0.3922095366017461,3.7943117728407527,6954,73935925.42,-914606.7929714,0.3424904309529368,0.0324992809893586,0.0310582399145684,2824.5576923076924,0.2414423076923076,0.5,False
657,SaigonFlex UC-22,Streetwear,1842,0.36862106406080347,1686.5972781995858,3106712.186443637,-1819764.5352534757,0.3572204125950054,1.7072055896566323,8570,87873368.05,-1847708.078740802,0.3224113837753372,0.0294049008168028,0.0274852148449088,1402.357142857143,0.2627885714285714,0.5428571428571428,False
1115,MekongFit RS-03,Outdoor,1674,0.31242532855436084,1846.993576094912,3091867.246382883,-319677.5974883276,0.38948626045400236,9.67182958917156,8139,36961086.86,-376403.58855385706,0.348162604328784,0.0316992259491338,0.0292934805759659,375.0390804597701,0.1338022988505747,0.8390804597701149,True
650,SaigonFlex UC-15,Streetwear,1782,0.3181818181818182,1710.6694921873964,3048413.03507794,-935440.3728526249,0.372615039281706,3.258799944438796,8128,46206054.15,-973742.3978137524,0.3244757804102604,0.0326033464566929,0.0291525893041442,1670.8662162162163,0.1367702702702702,0.8108108108108109,True
2280,VietMotion RS-13,Outdoor,1749,0.32532875929102345,1728.6581440741436,3023423.093985677,-91656.68059322039,0.3567753001715266,32.98639089281303,8253,15409368.69,-94802.50756779668,0.3203965879020057,0.0344117290682176,0.0322109587995067,1446.544,0.0724616,0.936,True
2354,VietMotion UC-02,Streetwear,1941,0.3173621844410098,1551.1963246707364,3010872.0661858995,-1121427.9511716596,0.39670273055126226,2.6848555567392114,8873,35972388.98,-1144570.1718256106,0.3592142027927109,0.0329088245238363,0.0305175964434931,1564.14,0.1320175,0.8,True
676,SaigonFlex UC-41,Streetwear,2260,0.270353982300885,1242.2668506036873,2807523.0823643333,-750784.8994229678,0.36283185840707965,3.7394506529394995,10401,94966367.26,-678074.9030854426,0.3064561888560124,0.0332660321122968,0.0306512792263672,3485.837614678899,0.0447238532110091,1.0,True
2263,VietMotion RP-60,Outdoor,1250,0.3896,2146.639496320955,2683299.370401194,-252012.99124268172,0.3872,10.647464470659962,6217,22856697.5,-285013.12997471995,0.3545791442530138,0.0355476918127714,0.0331096279329067,887.2571428571429,0.0885666666666666,0.9523809523809524,True
1187,MekongFit UE-23,Streetwear,1497,0.364061456245825,1783.3275362634454,2669641.3217863776,-878323.4772737555,0.3573814295257181,3.039473941961254,7138,36036412.13,-885320.2294886876,0.3055059760190393,0.0287195292799103,0.0258933491112784,2262.1275,0.21214,0.675,False
510,SaigonFlex UM-15,Streetwear,1274,0.3893249607535322,2083.4260434462753,2654284.779350555,-598089.2192485024,0.37362637362637363,4.437941186576908,6017,62011143.63,-556972.27374089,0.306285341281973,0.0329067641681901,0.0299555397830356,1774.4567164179105,0.1558955223880597,0.8208955223880597,False
1175,MekongFit UE-11,Streetwear,1529,0.328973185088293,1730.2530271836858,2645556.878563856,-947502.7335344997,0.3623283191628515,2.7921364075595334,7287,54073054.64,-1037141.2030788834,0.3148748505767789,0.034033209825717,0.0307247537809896,589.7716049382716,0.1347358024691358,0.8518518518518519,True
2277,VietMotion RS-10,Outdoor,1486,0.35598923283983847,1752.0126022832703,2603490.7269929396,-77230.93480866861,0.34858681022880217,33.71046502859003,6974,22150788.86,-102230.56432044983,0.3247211313990196,0.0332664181244622,0.0308684794172156,2222.738016528925,0.0753561983471074,0.9256198347107438,True
939,HanoiStreet UC-02,Streetwear,1788,0.27684563758389263,1437.0465835156335,2569439.291325953,-1050623.8399295805,0.3864653243847875,2.445632008025035,8316,34424138.65,-1080201.4187403594,0.3352611575075677,0.0354737854737854,0.032727974153683,1155.2905405405406,0.1542972972972973,0.7702702702702703,False
2262,VietMotion RP-59,Outdoor,1261,0.3877874702616971,1909.9598030882917,2408459.3116943357,-232361.51955694455,0.3901665344964314,10.365138411414534,6169,22716231.29,-246807.6156319844,0.3474171502855833,0.0346895769168422,0.032902659796787,860.4261904761904,0.0882166666666666,0.9523809523809524,True
2084,UrbanVN UC-19,Streetwear,1280,0.33046875,1813.6574517694378,2321481.5382648804,-5748.217264517611,0.39765625,403.86113318903904,5887,43705050.71,-10583.785932904764,0.3525101447022208,0.0336334295906234,0.0319860619605719,2773.71,0.0624525,0.9625,True
599,SaigonFlex UC-64,Streetwear,1458,0.3113854595336077,1580.9486294639973,2305023.101758508,-2192287.8513662242,0.4101508916323731,1.051423562066463,6734,65856249.06,-2267679.2546820696,0.356695689707415,0.0295515295515295,0.0279235689285095,900.5901639344262,0.169611475409836,0.7540983606557377,False
580,SaigonFlex UC-45,Streetwear,1396,0.3202005730659026,1647.3248578906564,2299665.501615356,-1705255.3834381984,0.3846704871060172,1.3485754239219503,6470,59050724.7,-1809143.396966288,0.3323700296602795,0.0309119010819165,0.0289977311658632,1127.5029411764706,0.105978431372549,0.9509803921568628,True
1223,MekongFit UC-25,Streetwear,1611,0.2936064556176288,1378.7085656052716,2221099.4991900926,-680824.896946465,0.36995654872749845,3.2623652706471797,7164,31611708.32,-722679.5231039901,0.331691253565255,0.0276381909547738,0.0251396271266114,1013.4641975308642,0.0930037037037037,0.925925925925926,True
1975,UrbanVN RP-50,Outdoor,1140,0.34912280701754383,1810.143194179106,2063563.241364181,-99720.05866666615,0.443859649122807,20.693562247712325,5372,3420248.87,-112878.8213333328,0.4092150288467166,0.0344378257632166,0.0326123402827116,1360.7012987012988,0.086390909090909,0.948051948051948,True
1062,MekongFit RP-08,Outdoor,1247,0.3656776263031275,1621.1620574417984,2021589.0856299226,-75169.13902809097,0.3793103448275862,26.89387043364229,5785,9813008.64,-82065.41250000111,0.332050709373471,0.0375108038029386,0.0351699720912504,1970.516935483871,0.0474822580645161,1.0,True
1964,UrbanVN RP-39,Outdoor,1091,0.3675527039413382,1839.0672469562148,2006422.3664292304,-120691.30300000003,0.4381301558203483,16.624415484429974,5118,5067555.98,-136689.99700000003,0.4025089684357073,0.0341930441578741,0.0315291514549781,1507.7142857142858,0.1470875,0.7857142857142857,True
1965,UrbanVN RP-40,Outdoor,1105,0.38552036199095024,1780.9755685684502,1967978.0032681373,-126403.81750000002,0.4443438914027149,15.568976018213508,5117,5067548.45,-135680.6755,0.404802395130529,0.0386945475864764,0.0354053546345472,1465.207142857143,0.1499339285714285,0.7678571428571429,True
1974,UrbanVN RP-49,Outdoor,1125,0.3413333333333333,1692.6452850337641,1904225.9456629846,-86866.13499999951,0.43644444444444447,21.92138450344309,5279,3366829.78,-105132.4468333328,0.4019255348276028,0.0428111384731956,0.0406658871836401,1154.6506493506497,0.097064935064935,0.948051948051948,True
1920,UrbanVN MA-13,Casual,1275,0.3003921568627451,1482.7382208049842,1890491.2315263548,-1705.8844705899546,0.35058823529411764,1108.217622071767,5807,18569121.48,-3248.806235295884,0.3011261871501311,0.0335801618736008,0.0312197855253623,731.1368,0.0832536,0.984,True
1989,UrbanVN RS-08,Outdoor,968,0.32541322314049587,1933.1299211978007,1871269.7637194712,-388021.3785770626,0.4390495867768595,4.822594493586207,4637,19995098.5,-409840.48920838186,0.4056204504318896,0.0392495147724822,0.0353800387629998,657.1673684210526,0.0965347368421052,0.9157894736842104,True
572,SaigonFlex UC-37,Streetwear,1034,0.3597678916827853,1801.4700189749547,1862719.999620103,-375879.23682836036,0.36266924564796904,4.955634196072092,4679,23747813.07,-380697.87235074845,0.3231473431839675,0.0450951057918358,0.0417662858923623,626.1951612903225,0.1485548387096774,0.8225806451612904,True
2056,UrbanVN UE-16,Streetwear,1238,0.35864297253634897,1471.2816385318895,1821446.668502479,-468371.58235971176,0.37075928917609047,3.8888923604754457,5652,20973818.01,-457859.3273525175,0.3062369158031995,0.0274239207360226,0.0258880052139824,2128.970588235294,0.0748247058823529,0.976470588235294,True
2376,VietMotion UC-24,Streetwear,1330,0.3037593984962406,1350.2846975246264,1795878.647707753,-1502224.3152972716,0.37894736842105264,1.1954796826413843,6056,46692510.55,-1529188.506701871,0.3361848689457543,0.0300528401585204,0.0285222847157444,1483.7541284403671,0.1185853211009174,0.8256880733944955,True
631,SaigonFlex UC-96,Streetwear,942,0.32802547770700635,1800.3112864236439,1695893.2318110724,-134296.9108992818,0.3174097664543524,12.627939246368339,4276,18862934.24,-136055.5272661883,0.283206906838053,0.0325070159027128,0.0304559864701092,1949.51,0.107075,0.9,True
1165,MekongFit UE-01,Streetwear,860,0.3732558139534884,1878.0516851148332,1615124.4491987566,-879263.5844999998,0.40581395348837207,1.8369058808653038,3935,24998806.04,-904911.3624999998,0.3666054904916571,0.036848792884371,0.0345082464586376,2391.5697674418607,0.1168023255813953,0.8604651162790697,True
1809,SaigonCore YY-04,GenZ,1202,0.28286189683860236,1330.027737404464,1598693.3403601658,-71985.26174999864,0.36023294509151416,22.208620229962506,5904,15189221.45,-63321.225999998496,0.312863765640865,0.0291327913279132,0.0263032151657779,734.071111111111,0.0971233333333333,0.9,True
2073,UrbanVN UC-08,Streetwear,954,0.37840670859538783,1614.0697406736515,1539822.5326026636,-665928.3873440534,0.42033542976939203,2.312294477705019,4329,17108038.68,-690605.9007588443,0.3719163399740454,0.0378840378840378,0.0351397446103973,2074.9544117647056,0.0909808823529411,0.8823529411764706,True
1124,MekongFit UM-01,Streetwear,990,0.3151515151515151,1428.2395927692714,1413957.1968415787,-751423.7225882278,0.3606060606060606,1.8817042293678186,4456,33894749.94,-815219.5969411689,0.3246384513671972,0.03770197486535,0.0355937244598536,1252.6553846153847,0.1449276923076922,0.8,True
586,SaigonFlex UC-51,Streetwear,635,0.33700787401574805,2101.3058780440565,1334329.232557976,-171985.22095717932,0.34330708661417325,7.758394733755615,2785,11875189.4,-170080.30425063023,0.2836696937229481,0.037342908438061,0.0340683559960736,1552.3416666666665,0.166325,0.6666666666666666,False
915,HanoiStreet UE-24,Streetwear,903,0.3266888150609081,1405.4438512826257,1269115.797708211,-428993.43549999787,0.327796234772979,2.9583571511508997,4141,25839735.58,-428704.13149999786,0.2698996241044352,0.0381550350156966,0.0364798767805347,3505.960465116279,0.0761488372093023,0.9767441860465116,True
2379,VietMotion UC-27,Streetwear,1247,0.2734562951082598,997.8538597293102,1244323.7630824498,-346580.1795534001,0.3688853247794707,3.590291183661667,5719,12279152.3,-347285.43891262345,0.316936692771536,0.033047735618115,0.0298599920452163,688.9079365079365,0.0977039682539682,0.9444444444444444,True
1942,UrbanVN RP-17,Outdoor,824,0.32645631067961167,1501.739424795029,1237433.286031104,-150694.86097080173,0.46480582524271846,8.21151615960458,3811,5207526.58,-157968.82441058272,0.4203357556362199,0.0385725531356599,0.0351374241089327,1221.078181818182,0.0833536363636363,0.9363636363636364,True
2295,VietMotion UM-10,Streetwear,841,0.3091557669441142,1447.761428943467,1217567.3617414557,-933880.0668497373,0.3697978596908442,1.3037727273146351,3882,39385819.07,-939352.7184601096,0.31985563757377,0.0332302936630602,0.0295434315567224,808.5016949152542,0.1169711864406779,0.9067796610169492,True
716,HanoiStreet RP-04,Outdoor,658,0.3556231003039514,1773.117634367215,1166711.4034136275,-42648.33620642153,0.3799392097264438,27.356551443569714,3064,5357243.79,-44124.94866054996,0.3306179668930094,0.0424281984334203,0.0388614739520748,1965.0454545454545,0.0558922077922077,1.0,True
2067,UrbanVN UC-02,Streetwear,706,0.3314447592067989,1637.9958795217347,1156425.0909423446,-930309.8923849829,0.42776203966005666,1.243053632352208,3162,18710519.02,-957653.564853034,0.3849869419603091,0.0414294750158127,0.039497200970751,1186.509756097561,0.1527487804878048,0.7926829268292683,False
854,HanoiStreet UM-38,Streetwear,634,0.32018927444794953,1659.1932932954742,1051928.5479493306,-548849.2868636388,0.3627760252365931,1.9166072966232741,2876,23422744.85,-541352.9821818207,0.3272826809621332,0.0399860917941585,0.0359957799736694,965.5396396396396,0.0929567567567567,0.918918918918919,True
1454,VietMode RP-46,Outdoor,370,0.4540540540540541,2806.2233667271626,1038302.6456890501,-80280.11100939929,0.44324324324324327,12.933497881779017,1746,8115810.14,-78375.85213217231,0.3916268240843791,0.047537227949599,0.0453105658777769,395.02272727272725,0.2160181818181818,0.5681818181818182,False
1058,MekongFit RP-04,Outdoor,664,0.35542168674698793,1549.5100011139614,1028874.6407396704,-53234.07249999972,0.37349397590361444,19.327370468221755,3079,4650940.65,-52020.93849999971,0.3464096644621771,0.0422215004871711,0.0391614371600291,1203.4898734177216,0.1127316455696202,0.8987341772151899,True
1433,VietMode RP-25,Outdoor,509,0.3575638506876228,1978.4200085505395,1007015.7843522246,-55208.03482936992,0.36345776031434185,18.240384528530726,2349,9650493.98,-48557.54550139788,0.3180837143012238,0.0412941677309493,0.0391736434200645,644.5722222222222,0.0904566666666666,0.9666666666666668,True
2391,VietMotion UC-39,Streetwear,620,0.29193548387096774,1604.491819413509,994784.9280363756,-628009.5459489046,0.3790322580645161,1.5840283550678895,2843,23830759.85,-631555.7052463498,0.316975531101246,0.0284910306014773,0.0258439325425034,1080.822448979592,0.1137887755102041,0.8163265306122449,True
590,SaigonFlex UC-55,Streetwear,756,0.25793650793650796,1310.638532234209,990842.7303690619,-602757.090519294,0.38095238095238093,1.6438508081512904,3520,35053442.77,-588022.6631776697,0.3303075291625627,0.0380681818181818,0.0353880615418934,799.1294117647059,0.1646333333333333,0.803921568627451,False
1892,BambooCraft UC-11,Streetwear,468,0.36538461538461536,2110.457947264129,987694.3193196123,-520819.45367404737,0.38675213675213677,1.8964236307842615,2126,20662950.91,-520413.1747278448,0.3362432689436225,0.0343367826904985,0.0328591212822079,729.8857142857144,0.123804081632653,0.8367346938775511,True
1203,MekongFit UC-05,Streetwear,667,0.34332833583208394,1464.0368243035819,976512.561810489,-34733.77654647505,0.34182908545727136,28.114206369234857,3047,11023548.84,-51345.31564613392,0.2831945315715587,0.0390548080078766,0.0343974255027657,1109.8583333333331,0.1016433333333333,0.95,True
789,HanoiStreet RP-77,Outdoor,351,0.3561253561253561,2771.2603343310407,972712.3773501953,-2379.2186879996443,0.4045584045584046,408.83689349633283,1619,4103797.88,-861.1691829996389,0.3624694742519824,0.0197652872143298,0.0184037791841736,841.847619047619,0.1084690476190476,0.8809523809523809,True
670,SaigonFlex UC-35,Streetwear,542,0.3247232472324723,1672.1231557508058,906290.7504169367,-238344.5063617038,0.3173431734317343,3.802440275428793,2409,24680978.54,-263962.771797874,0.2885186585474824,0.0265670402656704,0.0249924130439278,448.44406779661017,0.2356254237288135,0.5932203389830508,False
684,SaigonFlex UC-49,Streetwear,450,0.32,1939.4373350241815,872746.8007608816,-245623.73760050413,0.35777777777777775,3.553185898426335,2029,20931932.05,-250177.87981155945,0.329714236770609,0.0295712173484475,0.0284457396755212,792.1054545454546,0.1466581818181818,0.8,True
1962,UrbanVN RP-37,Outdoor,540,0.42962962962962964,1614.9036715880916,872047.9826575695,2945.505917000517,0.4148148148148148,296.06050954587727,2691,4504454.99,-17869.487670999457,0.3756980730758728,0.0379041248606466,0.0342807821018986,905.5272727272728,0.1208436363636363,0.9090909090909092,True
2049,UrbanVN UE-09,Streetwear,520,0.36923076923076925,1668.9156412879943,867836.133469757,-485670.18012263667,0.45384615384615384,1.7868837103620807,2437,11747483.62,-489105.8822462966,0.3942338035794597,0.0344686089454247,0.0318302056930214,697.6897435897437,0.1407551282051282,0.8461538461538461,True
2092,UrbanVN UC-27,Streetwear,636,0.32075471698113206,1328.1841266842378,844725.1045711752,-445578.08053317317,0.42924528301886794,1.8957959142882155,2978,11154699.32,-444162.6993522323,0.3731065079036124,0.0224983210208193,0.0213150389068488,1107.3260273972603,0.1007958904109589,0.9178082191780822,True
3,DragonWear MA-03,Casual,566,0.29858657243816256,1401.4253150140341,793206.7282979434,-153734.37250257307,0.3763250883392226,5.159592584180661,2584,26410895.52,-177969.20224510648,0.3319566113674891,0.0344427244582043,0.0324501291276169,364.9740740740741,0.1029703703703703,1.0,True
1484,VietMode RP-76,Outdoor,376,0.3962765957446808,2026.9814254852297,762145.0159824464,-11273.487571428406,0.35904255319148937,67.60507883239534,1711,1590873.49,-9272.897642856971,0.3127849531265996,0.0303915838690824,0.028056932421446,306.6865671641791,0.1398776119402985,0.8955223880597015,True
952,HanoiStreet UC-15,Streetwear,432,0.33564814814814814,1737.216725927811,750477.6256008144,-135831.35143154216,0.3541666666666667,5.525069269291992,1899,5852873.68,-139181.4390372614,0.3352871388128096,0.0337019483938915,0.0306197228572341,519.3485294117646,0.1164191176470588,0.9411764705882352,True
2180,PhoenixWear UC-10,Streetwear,565,0.2778761061946903,1317.3798263507972,744319.6018882004,-410062.0926224359,0.3929203539823009,1.8151387686877256,2649,12535075.61,-418319.79703437793,0.3476783352246568,0.0317100792751981,0.0308600220720966,547.5068965517241,0.1355905172413793,0.8189655172413793,True
1105,MekongFit RP-51,Outdoor,299,0.4414715719063545,2453.7689351646845,733676.9116142406,-12029.405999999803,0.34782608695652173,60.99028593882796,1370,3927497.41,-14251.5199999998,0.3169983529027966,0.0277372262773722,0.024908905032225,420.5119047619048,0.1314952380952381,0.8809523809523809,True
648,SaigonFlex UC-13,Streetwear,383,0.35509138381201044,1903.5613275724727,729063.9884602571,-294210.69840000005,0.370757180156658,2.4780335739832395,1738,17087011.49,-349951.80760000006,0.332084374925413,0.0161104718066743,0.0148786070723242,867.8717391304348,0.1397130434782608,0.8260869565217391,True
1937,UrbanVN RP-12,Outdoor,373,0.46112600536193027,1946.0041411903792,725859.5446640115,-33209.727076924886,0.3726541554959786,21.85683558864175,1704,5535019.84,-35425.89292307877,0.334984580651476,0.0610328638497652,0.0571137483041072,932.6197368421052,0.0762184210526315,0.986842105263158,True
1927,UrbanVN RP-02,Outdoor,333,0.3633633633633634,2149.9858729196785,715945.295682253,-13276.508176025418,0.3483483483483483,53.925722500973535,1565,1676625.81,-15087.962446003805,0.3150538163312659,0.0204472843450479,0.0188030267767379,1389.8744680851064,0.0633574468085106,0.9787234042553192,True
1326,VietMode RP-18,Outdoor,316,0.41139240506329117,2247.77706158483,710297.5514608063,-141718.13916981037,0.43037974683544306,5.012044016537002,1475,6561947.15,-137976.90943396126,0.4074870078769226,0.0264406779661016,0.0244547534949287,649.8586956521739,0.1693260869565217,0.717391304347826,False
1495,VietMode RP-87,Outdoor,387,0.29457364341085274,1765.2466209779989,683150.4423184856,-38798.815034483734,0.3643410852713178,17.60750790227261,1792,7837561.12,-36616.521931035466,0.3486638238809676,0.0329241071428571,0.0310289305916124,468.7939024390244,0.1401158536585365,0.7926829268292683,True
930,HanoiStreet UE-39,Streetwear,518,0.3166023166023166,1217.8741614820306,630858.8156476918,-329305.23489888787,0.41312741312741313,1.9157266535449855,2341,14151788.71,-316793.1025402487,0.3665712622132555,0.0371636052968816,0.0350980579330596,543.4897196261683,0.1355775700934579,0.8598130841121495,True
2381,VietMotion UC-29,Streetwear,402,0.40298507462686567,1568.6601524762261,630601.3812954429,-256389.2798275848,0.3681592039800995,2.459546599294269,1850,12989013.84,-256389.2798275848,0.3132985575446888,0.0351351351351351,0.0328631138020251,701.1271604938272,0.137479012345679,0.8271604938271605,True
591,SaigonFlex UC-56,Streetwear,370,0.3810810810810811,1669.114248381717,617572.2719012353,-607888.2447515205,0.3810810810810811,1.0159306044052114,1640,16605758.03,-607994.742616632,0.3218666880695238,0.0359756097560975,0.033049268151958,822.6588235294118,0.1384176470588235,0.8529411764705882,True
2336,VietMotion UE-10,Streetwear,498,0.3654618473895582,1226.7528934550535,610922.9409406167,-533080.8868912711,0.3413654618473896,1.1460229694283195,2283,18312203.63,-532857.7282932618,0.3156084530717945,0.0411738939991239,0.0377856993063592,1049.2569767441862,0.0764011627906976,0.9302325581395348,True
2327,VietMotion UE-01,Streetwear,360,0.3611111111111111,1688.1774447643236,607743.8801151565,-353061.87846764,0.31666666666666665,1.7213523101188037,1600,10801707.09,-360072.5125052183,0.2682831126464104,0.06,0.0533359759896988,1227.2947368421053,0.1022315789473684,0.868421052631579,True
437,SaigonFlex UM-42,Streetwear,247,0.3481781376518219,2424.5904208073393,598873.8339394128,-463996.85671875003,0.3643724696356275,1.2906851097537024,1079,9429577.53,-463996.85671875,0.2707466852971514,0.0463392029657089,0.0443547729120797,464.1454545454546,0.2995636363636363,0.4090909090909091,False
2076,UrbanVN UC-11,Streetwear,258,0.32558139534883723,2183.110402099394,563242.4837416436,-423095.1492413778,0.4186046511627907,1.3312430661319425,1204,9444359.62,-413834.8635862053,0.3493077702180934,0.0406976744186046,0.0378388196107255,288.2984126984127,0.1811015873015873,0.8095238095238095,False
1852,SaigonCore YY-47,GenZ,516,0.25775193798449614,1059.2523399037123,546574.2073903155,-33611.836727272814,0.3488372093023256,16.261360895723453,2505,4824635.15,-37771.73022727282,0.301507310868885,0.0387225548902195,0.0367093644376404,616.2280898876405,0.125161797752809,0.797752808988764,True
2286,VietMotion UM-01,Streetwear,450,0.3288888888888889,1204.9697686709296,542236.3959019183,-140245.21285573384,0.3466666666666667,3.8663451312217054,2084,17149973.59,-135637.42445366233,0.2922546121541869,0.0297504798464491,0.0292340881674792,1448.7672727272727,0.0735981818181818,0.9454545454545454,True
1958,UrbanVN RP-33,Outdoor,343,0.30903790087463556,1566.9592772041208,537467.0320810134,-11513.949937999952,0.5568513119533528,46.679639478645754,1613,1375330.69,-12214.869028999952,0.4986858469652851,0.0353378797272163,0.0342144913526215,599.6238095238095,0.1539071428571428,0.7142857142857143,False
2094,UrbanVN UC-29,Streetwear,283,0.34275618374558303,1887.7265149395034,534226.6037278795,-216727.17726470457,0.43462897526501765,2.464972831143322,1231,5932286.81,-218764.9747352928,0.387670581962304,0.0268074735987002,0.0232615708612375,625.1756097560976,0.1256390243902439,0.8536585365853658,True
