Date,Revenue,COGS
2023-11-22,1236887.57,1450242.53
2023-11-23,1254398.34,1308636.86
2023-11-24,1341384.24,1499797.6
2023-11-25,1300449.02,1384549.22
2023-11-26,1498525.65,1612320.18
2023-11-27,2054696.19,2033346.8
2023-11-28,2202344.36,2316252.79
2023-11-29,1967204.31,2290266.36
2023-11-30,1805545.12,1911311.13
2023-12-01,1611182.28,1578936.75
2023-12-02,1078636.3,1274413.89
2023-12-03,781868.91,747734.85
2023-12-04,821944.93,784520.36
2023-12-05,1023820.37,989879.39
2023-12-06,1042158.6,1110886.29
2023-12-07,915667.87,960900.11
2023-12-08,936502.82,960384.17
2023-12-09,1200080.74,1281128.32
2023-12-10,1302942.26,1237641.85
2023-12-11,1252055.95,1231098.04
2023-12-12,1364219.82,1410521.4
2023-12-13,1386266.36,1414078.14
2023-12-14,1376903.24,1327481.98
2023-12-15,1514120.05,1501186.16
2023-12-16,1526680.28,1557289.53
2023-12-17,1581442.95,1540858.86
2023-12-18,1688264.08,1632694.4
2023-12-19,1848191.08,1822909.18
2023-12-20,1809131.44,1782757.16
2023-12-21,1839607.63,1893106.53
2023-12-22,1838209.97,1799991.94
2023-12-23,1659493.13,1699728.18
2023-12-24,1588679.22,1566589.23
2023-12-25,1389982.43,1408265.87
2023-12-26,1729593.74,1569507.08
2023-12-27,1904742.8,1782606.34
2023-12-28,2780041.65,2817252.05
2023-12-29,3262895.95,3201713.85
2023-12-30,2853972.42,3119378.49
2023-12-31,2601515.89,2472379.49
2024-01-01,2491620.99,2386471.76
2024-01-02,1112066.14,982177.28
2024-01-03,842143.31,717276.36
2024-01-04,859324.41,697913.64
2024-01-05,1018552.38,755281.0
2024-01-06,1053273.13,824370.01
2024-01-07,1163975.37,858837.96
2024-01-08,1339281.08,1048897.1
2024-01-09,1236662.26,1032825.45
2024-01-10,1303740.59,1056787.95
2024-01-11,1371940.18,1120089.26
2024-01-12,1253564.05,911269.68
2024-01-13,1298935.16,960395.9
2024-01-14,1355372.17,1001691.56
2024-01-15,1527776.87,1167649.34
2024-01-16,1561274.86,1176940.39
2024-01-17,1662157.22,1228997.92
2024-01-18,1626781.21,1215254.26
2024-01-19,1638845.8,1267943.23
2024-01-20,1596949.85,1163214.95
2024-01-21,1684855.54,1294303.39
2024-01-22,1726085.61,1450723.59
2024-01-23,1758452.16,1322272.64
2024-01-24,1782685.69,1373047.02
2024-01-25,1718022.3,1313520.88
2024-01-26,1843823.09,1501522.74
2024-01-27,2007647.47,1544791.4
2024-01-28,2695931.15,2160005.65
2024-01-29,2989117.41,2404670.27
2024-01-30,2907051.82,2079753.75
2024-01-31,2466988.96,1759816.33
2024-02-01,2108096.04,1465509.03
2024-02-02,1396743.55,1013165.23
2024-02-03,1163504.51,802217.34
2024-02-04,1301679.66,905028.22
2024-02-05,1727409.43,1264537.08
2024-02-06,1495393.26,1190050.63
2024-02-07,1768370.67,1437346.86
2024-02-08,1732597.12,1415611.18
2024-02-09,1775544.41,1388983.05
2024-02-10,1861341.25,1445736.95
2024-02-11,1915975.61,1407992.1
2024-02-12,2267838.24,1662982.19
2024-02-13,2183444.67,1754895.09
2024-02-14,2465910.58,2001040.25
2024-02-15,2244835.6,1777473.99
2024-02-16,2331042.77,1863478.68
2024-02-17,2295249.15,1791895.22
2024-02-18,2480337.87,1797633.09
2024-02-19,2756408.31,2045226.93
2024-02-20,3013395.48,2146275.36
2024-02-21,2828242.67,2056437.23
2024-02-22,2831635.33,2146511.81
2024-02-23,3031408.84,2273479.51
2024-02-24,2994667.2,2313095.37
2024-02-25,4011272.43,3154507.9
2024-02-26,4361789.58,3381794.19
2024-02-27,4232415.94,3128238.94
2024-02-28,4166884.76,2868930.9
2024-02-29,2636037.09,1790706.75
2024-03-01,1336947.1,768960.56
2024-03-02,1134578.91,728615.63
2024-03-03,1382586.63,856057.08
2024-03-04,1843548.84,1406726.15
2024-03-05,2469519.52,1960058.43
2024-03-06,2419431.0,1915191.56
2024-03-07,2561922.87,1864058.03
2024-03-08,2558663.5,1901400.57
2024-03-09,2737154.97,2137335.83
2024-03-10,3164679.83,2562799.81
2024-03-11,3696030.51,2971213.07
2024-03-12,4056971.19,3344651.0
2024-03-13,4167216.49,3291982.43
2024-03-14,4073051.46,3005272.01
2024-03-15,3557874.25,2715799.14
2024-03-16,3768626.14,2926268.88
2024-03-17,4189176.07,3259293.74
2024-03-18,4271392.48,3632462.38
2024-03-19,4467393.49,3707121.68
2024-03-20,4426908.08,3814157.93
2024-03-21,4394608.9,3623604.94
2024-03-22,4004085.26,3268722.71
2024-03-23,4094323.42,3584819.79
2024-03-24,4271181.85,3765187.84
2024-03-25,4703095.25,4432150.73
2024-03-26,5308942.28,4590535.83
2024-03-27,5637229.46,4966135.39
2024-03-28,5429312.5,4505178.12
2024-03-29,8108692.51,6473908.75
2024-03-30,8350591.48,6772087.35
2024-03-31,7827072.63,6776332.6
2024-04-01,7619963.92,7276493.7
2024-04-02,6897327.99,6672781.54
2024-04-03,3246155.9,2886208.34
2024-04-04,2666373.09,2131233.43
2024-04-05,2702368.19,2214838.71
2024-04-06,2631390.49,2291674.14
2024-04-07,2926787.36,2473933.0
2024-04-08,3391484.45,2846037.98
2024-04-09,3746444.5,3149361.01
2024-04-10,3956857.59,3343998.69
2024-04-11,3939314.12,3423907.4
2024-04-12,3695989.0,2978793.86
2024-04-13,4144018.61,3561430.39
2024-04-14,4231864.72,3501260.07
2024-04-15,4406169.68,3515885.95
2024-04-16,4668159.56,3758832.69
2024-04-17,4615612.58,3811042.68
2024-04-18,4261532.68,3332968.76
2024-04-19,4325153.8,3509523.04
2024-04-20,4093692.45,3348446.17
2024-04-21,4350507.33,3435287.81
2024-04-22,4487842.66,3363235.83
2024-04-23,5082098.24,4018996.3
2024-04-24,5184152.32,4076719.65
2024-04-25,4802904.38,3686297.09
2024-04-26,4785590.39,3725413.64
2024-04-27,4917515.51,3980088.89
2024-04-28,7262279.15,5432132.28
2024-04-29,7580527.65,5907644.42
2024-04-30,7220068.67,5035388.51
2024-05-01,5755848.92,4664588.54
2024-05-02,4969835.46,4133077.29
2024-05-03,2575586.29,2087223.54
2024-05-04,2488045.16,1798727.9
2024-05-05,2739617.5,2153053.92
2024-05-06,3305179.92,2617619.98
2024-05-07,3307032.4,2702834.57
2024-05-08,3660395.29,2822335.6
2024-05-09,3555886.19,2940021.38
2024-05-10,3601257.65,2887743.27
2024-05-11,3683296.73,2921770.64
2024-05-12,4064198.75,3234834.23
2024-05-13,4367702.66,3541975.39
2024-05-14,4504211.06,3515089.27
2024-05-15,4889442.7,3926102.04
2024-05-16,4663947.73,3751574.67
2024-05-17,3950035.25,3269893.05
2024-05-18,3787765.48,2908748.63
2024-05-19,3730858.17,2869899.91
2024-05-20,4500353.01,3483400.42
2024-05-21,5043590.63,3846514.33
2024-05-22,5448918.13,4085982.82
2024-05-23,4957983.74,3834721.1
2024-05-24,3923084.35,3172137.05
2024-05-25,3863278.51,3012427.37
2024-05-26,4009404.57,3285321.96
2024-05-27,4838971.85,3636926.82
2024-05-28,6088118.19,4484870.5
2024-05-29,8244494.62,6478068.13
2024-05-30,8850887.09,7245161.02
2024-05-31,7717626.49,6482958.56
2024-06-01,7174416.61,5892389.18
2024-06-02,5062616.08,4699907.23
2024-06-03,3403836.36,2695714.15
2024-06-04,3000042.93,2184508.38
2024-06-05,3155145.6,2472584.99
2024-06-06,3268223.69,2702492.36
2024-06-07,3165557.45,2575191.97
2024-06-08,3064818.15,2585703.54
2024-06-09,3454925.76,2771976.87
2024-06-10,3679160.89,2914336.9
2024-06-11,4203456.87,3172571.44
2024-06-12,4244438.94,3271544.16
2024-06-13,4194865.63,3422024.0
2024-06-14,4158779.22,3379589.11
2024-06-15,4099334.18,3304677.41
2024-06-16,4271011.03,3559714.69
2024-06-17,4146288.1,3202722.57
2024-06-18,4290957.79,3207870.6
2024-06-19,4424384.24,3229521.74
2024-06-20,4072666.27,3134084.84
2024-06-21,3711653.55,3005989.62
2024-06-22,3602224.21,2908917.04
2024-06-23,3885792.01,3333217.41
2024-06-24,3631243.9,3019686.45
2024-06-25,4505726.86,3467131.3
2024-06-26,5180732.93,3848947.72
2024-06-27,4804684.94,4232765.81
2024-06-28,5367705.24,5150573.73
2024-06-29,4929591.07,4553386.83
2024-06-30,4799491.76,4707830.25
2024-07-01,4643855.99,4025021.17
