Date,Revenue,COGS
2023-04-17,5729685.64,5147323.31
2023-04-18,5740967.58,4879935.48
2023-04-19,5685481.24,4887598.57
2023-04-20,5670873.15,4816049.31
2023-04-21,5578594.36,4908274.07
2023-04-22,5579903.7,4630992.7
2023-04-23,5631300.13,4662227.96
2023-04-24,5958863.08,5244948.78
2023-04-25,6260487.7,5448589.45
2023-04-26,6385947.74,5650628.87
2023-04-27,6734527.92,6033332.0
2023-04-28,7118911.95,6158395.44
2023-04-29,8285982.38,7842622.22
2023-04-30,8965296.32,7376192.36
2023-05-01,8560715.15,6879582.05
2023-05-02,7427399.61,5932091.49
2023-05-03,6386225.01,6045862.09
2023-05-04,3455983.68,2494255.38
2023-05-05,3621526.67,2805806.63
2023-05-06,3759789.27,2977919.77
2023-05-07,4428980.49,3576521.39
2023-05-08,4519757.07,3648166.43
2023-05-09,4829105.69,3943830.21
2023-05-10,5101607.1,4284507.72
2023-05-11,5139231.91,4305849.28
2023-05-12,4996884.84,4267248.53
2023-05-13,5280816.22,4623698.08
2023-05-14,5625241.83,4776246.13
2023-05-15,5624782.85,4760612.5
2023-05-16,5954127.95,5365843.44
2023-05-17,6144610.16,5682939.67
2023-05-18,5566405.5,4649711.75
2023-05-19,5161831.09,4256751.54
2023-05-20,5082717.41,4321184.89
2023-05-21,5433112.96,4858369.9
2023-05-22,5545678.29,4852639.56
2023-05-23,6422043.38,5495962.68
2023-05-24,6631044.05,5866529.23
2023-05-25,6106584.04,5013320.77
2023-05-26,5601631.94,4558694.59
2023-05-27,5648063.79,4738742.47
2023-05-28,5787809.53,4881275.78
2023-05-29,6673922.56,5931749.33
2023-05-30,8652026.81,9264797.08
2023-05-31,8973701.93,11446911.5
2023-06-01,9963534.38,9972581.8
2023-06-02,9430084.7,8288867.61
2023-06-03,7261224.85,6436350.22
2023-06-04,4697023.84,3374029.39
2023-06-05,4024119.58,3374239.72
2023-06-06,4175969.12,3487607.73
2023-06-07,4530591.43,3830486.26
2023-06-08,4689308.4,3863679.88
2023-06-09,4575992.87,3640874.2
2023-06-10,4904172.99,4026472.49
2023-06-11,4918466.23,4016969.58
2023-06-12,5447853.23,4529601.62
2023-06-13,5607794.07,4566185.78
2023-06-14,5778733.97,4984053.27
2023-06-15,5819104.5,5026551.05
2023-06-16,5396121.46,4791242.6
2023-06-17,5522347.38,4800094.29
2023-06-18,5300340.96,4366630.1
2023-06-19,5269166.03,4457347.07
2023-06-20,5428685.0,4488432.2
2023-06-21,5720149.49,4935468.12
2023-06-22,5712358.52,4896914.74
2023-06-23,5204857.31,4421466.02
2023-06-24,5215673.71,4535542.28
2023-06-25,5067835.49,4487052.67
2023-06-26,5300091.71,4902442.55
2023-06-27,5762865.39,5623581.59
2023-06-28,6439843.16,6662401.12
2023-06-29,8069505.06,8674579.98
2023-06-30,7162704.18,7263917.96
2023-07-01,5913236.41,6548582.84
2023-07-02,5685907.36,5580230.28
2023-07-03,4887457.06,5088653.33
2023-07-04,2316144.9,2087557.92
2023-07-05,2176326.78,2146501.42
2023-07-06,2452740.53,2367495.04
2023-07-07,2938058.04,2760098.5
2023-07-08,3229405.47,3080656.66
2023-07-09,3480490.29,3303470.3
2023-07-10,3856968.24,3912174.44
2023-07-11,3893977.56,4086091.77
2023-07-12,3932743.06,4224342.74
2023-07-13,4082374.56,4188700.07
2023-07-14,4094763.75,3961401.92
2023-07-15,4198059.44,3942193.79
2023-07-16,4212668.33,4048963.67
2023-07-17,4455389.82,4774092.1
2023-07-18,4450619.48,4763621.52
2023-07-19,4214048.73,4434179.0
2023-07-20,4576153.81,4636841.14
2023-07-21,4250230.31,3680136.6
2023-07-22,4427818.67,3949090.4
2023-07-23,4708166.12,4439581.75
2023-07-24,4779494.75,4262113.8
2023-07-25,4860771.99,4220346.79
2023-07-26,5072083.74,4978992.53
2023-07-27,5273000.8,4949981.19
2023-07-28,4934725.93,4164109.35
2023-07-29,5087734.23,4319125.16
2023-07-30,5287211.01,5208183.16
2023-07-31,6472188.94,6462785.49
2023-08-01,5696096.09,5264651.69
2023-08-02,5763141.82,5406152.42
2023-08-03,5110594.72,5193785.27
2023-08-04,4349872.0,3792479.36
2023-08-05,3083549.86,2781877.77
2023-08-06,3042722.34,2939970.73
2023-08-07,3195712.62,3283872.82
2023-08-08,3209721.26,3224423.14
2023-08-09,3130492.4,3165879.0
2023-08-10,3228649.09,3489446.52
2023-08-11,3282810.18,3290861.6
2023-08-12,3358997.24,3249052.36
2023-08-13,3338727.87,3470640.64
2023-08-14,3496710.44,4083910.65
2023-08-15,3629916.04,4171318.62
2023-08-16,3504337.08,3999184.19
2023-08-17,3734970.46,4233429.2
2023-08-18,3706253.77,3649253.64
2023-08-19,3629117.78,3252226.2
2023-08-20,3616394.48,3530771.92
2023-08-21,3566402.31,3893963.0
2023-08-22,3847907.33,4189233.15
2023-08-23,3439987.7,3636718.6
2023-08-24,3697108.16,4076350.43
2023-08-25,3795454.79,3651192.71
2023-08-26,3644807.73,3446197.01
2023-08-27,3860758.17,3709726.89
2023-08-28,4878532.32,6050573.01
2023-08-29,6500105.08,8540577.66
2023-08-30,6685796.14,8280505.92
2023-08-31,7173508.05,9168005.55
2023-09-01,5765407.27,6902180.45
2023-09-02,4231651.68,4280665.56
2023-09-03,2252043.4,2095591.98
2023-09-04,2317771.78,1965810.15
2023-09-05,2698459.67,2437111.27
2023-09-06,2765161.59,2700594.91
2023-09-07,3190553.53,2871913.3
2023-09-08,3465513.05,3408606.18
2023-09-09,3280916.65,3083274.4
2023-09-10,3360200.85,3096349.57
2023-09-11,3459546.77,3370573.07
2023-09-12,3522266.34,3545960.47
2023-09-13,3522689.32,3587091.76
2023-09-14,3468778.83,3355031.05
2023-09-15,3605431.71,3370730.63
2023-09-16,3386937.15,3069882.07
2023-09-17,3227191.86,2862537.38
2023-09-18,3386925.0,3180543.3
2023-09-19,3514334.49,3351705.8
2023-09-20,3330296.72,2973277.79
2023-09-21,3599221.35,3463230.11
2023-09-22,3561426.47,3453128.34
2023-09-23,3483494.26,3146507.7
2023-09-24,3465260.33,3306763.25
2023-09-25,3888937.95,3882577.67
2023-09-26,4446268.23,4217081.36
2023-09-27,4932169.67,4756324.43
2023-09-28,5231473.79,5036180.39
2023-09-29,5175172.09,4820964.32
2023-09-30,4490477.28,4441845.17
2023-10-01,3594324.5,3405546.42
2023-10-02,2799203.56,2167772.32
2023-10-03,1994827.28,1616430.57
2023-10-04,2310424.03,1972701.59
2023-10-05,2275815.68,1929269.64
2023-10-06,2769050.41,2272774.9
2023-10-07,2490649.19,2141491.85
2023-10-08,2860240.02,2295992.22
2023-10-09,2776572.3,2316949.85
2023-10-10,2752380.38,2213976.57
2023-10-11,2938116.52,2573881.38
2023-10-12,2919087.1,2230130.92
2023-10-13,3228712.65,2730936.95
2023-10-14,3107293.26,2580556.33
2023-10-15,3047609.39,2575858.62
2023-10-16,3092376.49,2713369.97
2023-10-17,3172978.09,2676888.65
2023-10-18,3187537.72,2441954.53
2023-10-19,3206665.29,2530410.77
2023-10-20,3304741.05,2514747.77
2023-10-21,3121908.1,2323928.25
2023-10-22,3276119.94,2706688.17
2023-10-23,3313262.19,2787537.76
2023-10-24,3351845.08,2621284.28
2023-10-25,3453141.47,2756323.29
2023-10-26,3368829.55,2465552.35
2023-10-27,3550612.76,2710865.4
2023-10-28,4122718.48,3454503.46
2023-10-29,4781127.37,4351718.11
2023-10-30,4884191.53,4683865.41
2023-10-31,4876125.25,4269093.97
2023-11-01,4357751.48,3571572.65
2023-11-02,2981139.93,2332419.0
2023-11-03,1814683.94,1320180.97
2023-11-04,1841682.86,1387988.35
2023-11-05,2203570.18,1780832.43
2023-11-06,2333716.66,2029042.77
2023-11-07,2184776.03,1777645.55
2023-11-08,2198322.03,1822753.1
2023-11-09,2299237.48,1732165.6
2023-11-10,2472400.82,1873028.47
2023-11-11,2468998.71,1823597.76
2023-11-12,2618477.23,1978337.33
2023-11-13,2763085.02,2309259.16
2023-11-14,2575966.51,2215078.79
2023-11-15,2517410.99,2105213.85
2023-11-16,2511884.79,2031469.29
2023-11-17,2493973.66,1883507.0
2023-11-18,2495442.92,1888711.65
2023-11-19,2381919.76,1997619.49
2023-11-20,2439266.91,2208561.04
2023-11-21,2024001.27,2041066.46
2023-11-22,1967237.85,1988509.9
2023-11-23,1932927.33,1822232.35
2023-11-24,2173702.43,1960310.88
2023-11-25,2194939.32,1921377.74
2023-11-26,2457416.34,2271528.08
2023-11-27,2880258.38,3033109.2
2023-11-28,3310746.6,3393063.99
2023-11-29,2939560.5,3260433.98
2023-11-30,2686920.04,2715877.72
2023-12-01,2309194.9,2029590.77
2023-12-02,1606689.58,1403284.09
2023-12-03,1454166.76,1027631.71
2023-12-04,1514450.29,1149073.84
2023-12-05,1690282.75,1603348.73
2023-12-06,1629181.18,1612452.82
2023-12-07,1574757.88,1457719.26
2023-12-08,1647109.82,1558348.54
2023-12-09,1852983.06,1868995.71
2023-12-10,2032959.42,1988164.1
2023-12-11,2005379.79,2002986.06
2023-12-12,2148204.53,2029055.08
2023-12-13,2156832.97,2050734.19
2023-12-14,2130075.54,1936253.89
2023-12-15,2160165.74,2108861.48
2023-12-16,2271663.01,2231326.0
2023-12-17,2311642.5,2455781.29
2023-12-18,2386319.73,2539916.75
2023-12-19,2483879.02,2628559.53
2023-12-20,2446660.76,2583755.78
2023-12-21,2524503.88,2814827.85
2023-12-22,2450628.0,2686662.2
2023-12-23,2353417.19,2544097.62
2023-12-24,2247530.97,2386488.26
2023-12-25,2310009.77,2233714.78
2023-12-26,2598745.93,2336271.24
2023-12-27,2707289.07,2426467.3
2023-12-28,3623737.41,3968446.61
2023-12-29,4305654.42,4517973.82
2023-12-30,4087943.83,4132082.74
2023-12-31,3739080.24,3941644.4
2024-01-01,3617257.15,3069190.3
2024-01-02,1695213.49,1347840.32
2024-01-03,1605519.91,970082.66
2024-01-04,1625918.5,983951.57
2024-01-05,1875651.55,1202114.44
2024-01-06,1883893.53,1377514.91
2024-01-07,2060872.55,1508816.1
2024-01-08,2124422.77,1592368.07
2024-01-09,2134811.1,1607005.08
2024-01-10,2142825.59,1685182.99
2024-01-11,2264723.08,1568682.06
2024-01-12,2119653.04,1401897.52
2024-01-13,2254269.95,1494113.1
2024-01-14,2194710.25,1631974.92
2024-01-15,2353965.71,1780241.42
2024-01-16,2411013.33,1854604.66
2024-01-17,2361250.94,1829055.46
2024-01-18,2328753.56,1792522.78
2024-01-19,2384636.57,1765017.0
2024-01-20,2315588.57,1658422.19
2024-01-21,2574213.06,1949520.39
2024-01-22,2502921.59,2197265.86
2024-01-23,2652472.5,2093964.59
2024-01-24,2773884.93,2157365.21
2024-01-25,2767527.34,2155284.1
2024-01-26,2917481.88,2193692.12
2024-01-27,3227943.72,2324524.03
2024-01-28,3897031.21,3512581.85
2024-01-29,4029345.84,3826585.32
2024-01-30,3995822.27,3352689.37
2024-01-31,3772868.05,2913568.94
2024-02-01,3389525.19,2407149.45
2024-02-02,2134551.04,1418787.06
2024-02-03,1979293.03,1196635.73
2024-02-04,2155603.98,1367319.96
2024-02-05,2517603.36,1895979.76
2024-02-06,2310106.0,1767494.22
2024-02-07,2731004.62,2135389.14
2024-02-08,2774028.78,2202157.0
2024-02-09,2776780.89,2060183.64
2024-02-10,2901028.8,2145904.64
2024-02-11,3065237.41,2248987.49
2024-02-12,3441196.43,2758542.96
2024-02-13,3557797.95,2784397.21
2024-02-14,3643340.09,3060765.04
2024-02-15,3524870.48,2764565.67
2024-02-16,3530857.62,2843157.94
2024-02-17,3523953.85,2760919.69
2024-02-18,3766233.11,2900356.0
2024-02-19,3940318.55,3207254.62
2024-02-20,4111121.21,3486453.91
2024-02-21,4081982.67,3489090.36
2024-02-22,4029435.86,3430742.89
2024-02-23,4284261.08,3777097.13
2024-02-24,4475421.86,3628615.8
2024-02-25,5288096.79,4608796.12
2024-02-26,5432378.36,5353205.01
2024-02-27,5520904.41,5036086.49
2024-02-28,5327400.85,4611181.75
2024-02-29,3725522.18,3087606.31
2024-03-01,1921426.97,1209678.11
2024-03-02,1942414.0,1123526.42
2024-03-03,2123487.68,1474655.22
2024-03-04,2686954.9,2474659.6
2024-03-05,3380928.82,3116774.25
2024-03-06,3515105.16,3015772.12
2024-03-07,3648957.2,3068560.17
2024-03-08,3762159.53,3024261.55
2024-03-09,3874992.66,3329448.84
2024-03-10,4206329.4,3837890.72
2024-03-11,4671454.75,4460141.48
2024-03-12,5024140.01,4733064.65
2024-03-13,5202911.39,4675782.05
2024-03-14,5183449.3,4570264.74
2024-03-15,4850529.76,4180661.82
2024-03-16,4993048.71,4587331.7
2024-03-17,5364801.01,4853025.99
2024-03-18,5622900.46,5241258.79
2024-03-19,5732202.66,5348309.67
2024-03-20,5846235.56,5487071.06
2024-03-21,5881520.39,5551257.68
2024-03-22,5544842.05,5184691.56
2024-03-23,5739479.5,5150525.52
2024-03-24,5859139.04,5425844.31
2024-03-25,6160868.79,6204111.99
2024-03-26,6655268.14,6694601.78
2024-03-27,6583357.2,7104352.81
2024-03-28,6680424.4,6951672.99
2024-03-29,8571479.97,10000077.3
2024-03-30,8481918.9,10173583.53
2024-03-31,10031484.62,10407703.44
2024-04-01,9519584.68,10736347.15
2024-04-02,8616492.44,8777703.95
2024-04-03,4318670.63,3776408.24
2024-04-04,3637774.53,3074726.64
2024-04-05,3686819.73,2987045.24
2024-04-06,4028123.11,3201531.25
2024-04-07,4131212.2,3517185.35
2024-04-08,4768632.1,4216780.37
2024-04-09,5113346.73,4677892.3
2024-04-10,5185633.96,4946936.92
2024-04-11,5403333.93,4959492.25
2024-04-12,5090316.77,4575634.39
2024-04-13,5722998.03,5261762.27
2024-04-14,5753958.67,5149311.66
2024-04-15,5875228.41,5445546.46
2024-04-16,6127961.64,5484655.61
2024-04-17,5916078.35,5083158.62
2024-04-18,5795279.04,4821684.25
2024-04-19,5729172.55,4842270.63
2024-04-20,5739155.93,4832889.34
2024-04-21,5799650.02,5024056.13
2024-04-22,5979006.33,5352912.86
2024-04-23,6662926.07,5886841.38
2024-04-24,6426937.6,5713036.16
2024-04-25,6462273.97,5628537.14
2024-04-26,6589717.61,5589823.46
2024-04-27,7143712.63,5941493.78
2024-04-28,8361268.42,7746552.37
2024-04-29,10016876.84,8139501.14
2024-04-30,9179803.69,7766282.46
2024-05-01,7730803.08,6803121.36
2024-05-02,6651530.88,5715031.9
2024-05-03,3537307.89,2682955.72
2024-05-04,3826870.87,2484617.86
2024-05-05,3798461.37,2961533.57
2024-05-06,4658658.51,3598100.31
2024-05-07,4709089.88,3764928.65
2024-05-08,5043398.04,4223970.97
2024-05-09,5056811.41,4147523.31
2024-05-10,4964838.56,4086801.81
2024-05-11,5140080.73,4089334.8
2024-05-12,5460936.03,4691856.46
2024-05-13,5947036.05,5314639.1
2024-05-14,6036207.85,5106208.71
2024-05-15,6260765.29,5682400.52
2024-05-16,6245557.65,5523522.95
2024-05-17,5407316.92,4756883.47
2024-05-18,5352616.42,4451326.33
2024-05-19,5333265.19,4254666.86
2024-05-20,5774943.56,5251331.23
2024-05-21,6237996.33,5491217.56
2024-05-22,6742681.87,5994240.84
2024-05-23,6662362.08,5574570.23
2024-05-24,5693940.02,4739866.28
2024-05-25,5801680.23,4700080.44
2024-05-26,5949924.43,4929516.78
2024-05-27,6228340.21,5464685.9
2024-05-28,7558447.82,7056835.12
2024-05-29,8812224.0,10248579.37
2024-05-30,9217125.76,10937132.9
2024-05-31,9993345.23,9348505.35
2024-06-01,9011241.06,7883921.38
2024-06-02,7362675.26,6016794.46
2024-06-03,5098481.51,4037476.87
2024-06-04,4208665.25,3107348.53
2024-06-05,4293157.18,3526543.11
2024-06-06,4429592.12,3669377.38
2024-06-07,4539124.34,3603773.29
2024-06-08,4682245.15,3616742.33
2024-06-09,4915905.42,3923130.74
2024-06-10,5187454.95,4261635.13
2024-06-11,5701823.01,4732861.71
2024-06-12,5784148.48,4591306.55
2024-06-13,5790060.49,4970228.19
2024-06-14,5488280.69,4838119.97
2024-06-15,5465488.23,4694777.01
2024-06-16,5514163.65,4879490.27
2024-06-17,5562096.05,4914810.7
2024-06-18,5668479.69,4826631.63
2024-06-19,5684485.36,4992416.13
2024-06-20,5744220.97,4669171.31
2024-06-21,5288827.6,4546211.19
2024-06-22,5236041.18,4492638.82
2024-06-23,5292669.27,4663099.16
2024-06-24,5493672.46,4802883.04
2024-06-25,5928939.36,5365156.24
2024-06-26,6092422.92,5858154.11
2024-06-27,6488998.77,6227905.22
2024-06-28,7918167.62,7724861.19
2024-06-29,7319710.42,6688754.8
2024-06-30,6938867.12,6704636.05
2024-07-01,5863677.88,6151041.64
