Date,Revenue,COGS
2023-06-01,10334678.11,9183907.51
2023-06-02,9489918.44,8100220.36
2023-06-03,7924263.67,6913421.71
2023-06-04,4611692.39,3882966.68
2023-06-05,4097744.99,3547728.01
2023-06-06,4180407.95,3613925.97
2023-06-07,4295885.89,3804906.11
2023-06-08,4539890.26,4018012.6
2023-06-09,4657498.5,4031312.14
2023-06-10,4897629.55,4296388.6
2023-06-11,4793352.43,4190584.63
2023-06-12,5341135.14,4563635.95
2023-06-13,5200892.2,4508576.31
2023-06-14,5422319.44,4810301.39
2023-06-15,5568689.26,4931174.02
2023-06-16,5554133.23,4912775.22
2023-06-17,5723964.92,5029278.47
2023-06-18,5433925.38,4676056.87
2023-06-19,5462145.93,4689061.36
2023-06-20,5279062.6,4498115.12
2023-06-21,5309323.56,4698450.17
2023-06-22,5764280.08,4930214.92
2023-06-23,5362952.18,4687595.6
2023-06-24,5468672.05,4988297.77
2023-06-25,5285703.68,4968514.32
2023-06-26,5498125.34,5288988.62
2023-06-27,5803017.02,5743770.02
2023-06-28,6294655.31,6373870.1
2023-06-29,8217159.07,8298397.4
2023-06-30,7404993.26,7462729.41
2023-07-01,6479192.15,6861500.4
2023-07-02,6034319.99,6167869.29
2023-07-03,5338395.15,5519336.37
2023-07-04,2278023.87,2152340.59
2023-07-05,2176064.85,2097390.02
2023-07-06,2319253.95,2318380.18
2023-07-07,2789746.58,2739700.61
2023-07-08,2990171.84,3006424.16
2023-07-09,3519245.62,3485836.16
2023-07-10,3704717.29,3913863.7
2023-07-11,3833133.99,4085463.04
2023-07-12,3931723.17,4160741.88
2023-07-13,3878360.24,4117303.6
2023-07-14,3868061.41,3977656.3
2023-07-15,4125755.86,4088032.28
2023-07-16,4153466.61,4141091.81
2023-07-17,4142459.18,4434474.93
2023-07-18,4404826.34,4547020.17
2023-07-19,4170063.99,4247491.23
2023-07-20,4525663.77,4459600.53
2023-07-21,4263709.28,3909501.44
2023-07-22,4517417.39,4127861.13
2023-07-23,4634692.82,4375256.2
2023-07-24,4639466.51,4267854.24
2023-07-25,4616171.47,4197219.89
2023-07-26,4798186.23,4581686.84
2023-07-27,4925387.92,4633522.9
2023-07-28,4952214.76,4465691.74
2023-07-29,5445878.63,4801212.78
2023-07-30,5932324.06,5468235.65
2023-07-31,6927056.88,6647654.85
2023-08-01,6621061.48,6041334.91
2023-08-02,6411311.57,5979782.08
2023-08-03,5602637.95,5475753.06
2023-08-04,4559359.58,4316378.31
2023-08-05,3222829.99,3049095.19
2023-08-06,2837411.34,2866338.03
2023-08-07,2963603.64,2978191.01
2023-08-08,2913007.8,3017615.73
2023-08-09,2833835.51,2934668.63
2023-08-10,3042632.21,3234096.18
2023-08-11,3242439.67,3333105.62
2023-08-12,3281716.77,3276422.8
2023-08-13,3341580.61,3417715.68
2023-08-14,3515978.0,3765028.82
2023-08-15,3549836.75,3855624.01
2023-08-16,3480733.67,3770069.15
2023-08-17,3632419.18,4030431.88
2023-08-18,3595216.9,3716468.04
2023-08-19,3659537.19,3580774.97
2023-08-20,3592317.08,3717323.45
2023-08-21,3502561.28,3689849.45
2023-08-22,3765726.36,4059993.75
2023-08-23,3415723.57,3492398.89
2023-08-24,3585551.4,3968374.09
2023-08-25,3641156.02,3783246.17
2023-08-26,3598406.72,3663426.44
2023-08-27,3775897.37,3823814.42
2023-08-28,5493954.57,5868698.16
2023-08-29,7569340.86,8230967.9
2023-08-30,7123262.1,7758926.21
2023-08-31,7509931.51,8286417.64
2023-09-01,6347754.61,6841902.17
2023-09-02,4238829.15,4280750.27
2023-09-03,2231246.52,2034399.52
2023-09-04,2386366.47,2153163.9
2023-09-05,2701322.42,2530848.23
2023-09-06,2713942.29,2595492.79
2023-09-07,2975473.06,2800896.34
2023-09-08,3169823.38,3123280.15
2023-09-09,3104180.15,2979814.23
2023-09-10,3164340.18,3045693.95
2023-09-11,3359501.77,3290609.79
2023-09-12,3496450.94,3401465.59
2023-09-13,3525555.44,3479860.71
2023-09-14,3431374.82,3322036.78
2023-09-15,3331404.01,3268655.4
2023-09-16,3208592.32,3083849.08
2023-09-17,3054105.92,2908389.76
2023-09-18,3339697.84,3180456.5
2023-09-19,3535669.49,3416498.86
2023-09-20,3279722.96,3043315.76
2023-09-21,3572387.6,3429006.57
2023-09-22,3393834.05,3351281.14
2023-09-23,3400855.5,3195443.62
2023-09-24,3498895.42,3447442.94
2023-09-25,3858127.24,3782694.8
2023-09-26,4387868.5,4157824.34
2023-09-27,4887650.61,4749045.62
2023-09-28,5555584.12,5366842.74
2023-09-29,5017776.78,4829491.66
2023-09-30,4527231.08,4373478.42
2023-10-01,3739001.06,3549767.84
2023-10-02,2726589.89,2328146.48
2023-10-03,2044347.91,1699668.29
2023-10-04,2408356.76,2059188.45
2023-10-05,2363984.73,2035369.82
2023-10-06,2664534.07,2284588.79
2023-10-07,2439158.72,2043762.58
2023-10-08,2664625.12,2252279.76
2023-10-09,2575028.82,2211308.48
2023-10-10,2690350.04,2293058.45
2023-10-11,2903166.12,2520168.44
2023-10-12,2868968.53,2446672.5
2023-10-13,3157249.82,2718045.67
2023-10-14,2941245.16,2537669.27
2023-10-15,2965766.5,2571882.57
2023-10-16,2996320.12,2635749.15
2023-10-17,3012712.5,2577656.07
2023-10-18,3030102.33,2509044.14
2023-10-19,3192905.77,2651961.34
2023-10-20,3196915.64,2668524.01
2023-10-21,2993510.24,2477983.79
2023-10-22,3032833.49,2618987.09
2023-10-23,3110814.69,2673875.3
2023-10-24,3073253.69,2576118.08
2023-10-25,3369820.59,2840147.41
2023-10-26,3231845.42,2637705.65
2023-10-27,3342611.7,2785741.53
2023-10-28,4136151.98,3576413.63
2023-10-29,5074123.34,4507493.73
2023-10-30,4978139.74,4477792.12
2023-10-31,4751547.04,4241330.26
2023-11-01,4306077.41,3686189.19
2023-11-02,3078343.07,2623073.8
2023-11-03,1732409.72,1421875.43
2023-11-04,1769791.95,1481714.57
2023-11-05,2132458.8,1784151.63
2023-11-06,2262516.88,1943890.93
2023-11-07,2140227.99,1771722.77
2023-11-08,2264009.31,1880696.54
2023-11-09,2324124.98,1934446.27
2023-11-10,2529551.55,2115082.72
2023-11-11,2442188.14,2013209.18
2023-11-12,2725276.87,2252263.8
2023-11-13,2850571.29,2470839.41
2023-11-14,2812072.66,2426281.33
2023-11-15,2699891.9,2310806.28
2023-11-16,2618098.7,2221941.5
2023-11-17,2406256.81,1992428.38
2023-11-18,2421258.84,2006681.0
2023-11-19,2330866.79,2028004.41
2023-11-20,2499223.85,2236576.51
2023-11-21,2090724.75,1988990.57
2023-11-22,2005339.39,1957512.6
2023-11-23,1931626.16,1855474.57
2023-11-24,2008750.44,1966120.66
2023-11-25,1972238.61,1907722.89
2023-11-26,2421742.97,2309461.34
2023-11-27,3030611.0,3078804.08
2023-11-28,3379136.78,3533386.2
2023-11-29,3075542.88,3213031.46
2023-11-30,2866043.57,2892934.0
2023-12-01,2414887.0,2251335.23
2023-12-02,1628180.55,1545865.86
2023-12-03,1320764.48,1154041.77
2023-12-04,1444955.92,1252829.03
2023-12-05,1625347.38,1556602.62
2023-12-06,1579560.04,1566465.12
2023-12-07,1570770.8,1508642.71
2023-12-08,1611600.59,1584678.9
2023-12-09,1793048.87,1784797.18
2023-12-10,1926023.35,1916380.78
2023-12-11,1910243.9,1916656.27
2023-12-12,2116286.94,2059438.12
2023-12-13,2279020.84,2193500.04
2023-12-14,2260706.01,2130707.56
2023-12-15,2298299.37,2239693.02
2023-12-16,2394676.32,2363918.24
2023-12-17,2430256.5,2418544.2
2023-12-18,2459923.4,2499353.96
2023-12-19,2604621.13,2662029.75
2023-12-20,2706927.01,2731574.13
2023-12-21,2807790.87,2947976.39
2023-12-22,2728447.37,2857786.23
2023-12-23,2526200.43,2586305.6
2023-12-24,2275231.32,2284430.24
2023-12-25,2355497.69,2315479.75
2023-12-26,2637652.11,2553991.66
2023-12-27,2747047.5,2622107.25
2023-12-28,3816309.36,4123487.83
2023-12-29,4866000.81,5015401.78
2023-12-30,4569163.48,4776737.83
2023-12-31,4134203.92,4310120.05
2024-01-01,3693676.2,3537466.16
2024-01-02,1875140.18,1529689.24
2024-01-03,1471532.16,1070207.75
2024-01-04,1542854.72,1118148.57
2024-01-05,1738307.58,1287836.94
2024-01-06,1740214.98,1385230.94
2024-01-07,1949426.2,1502528.97
2024-01-08,1965922.25,1565798.67
2024-01-09,2073407.3,1638274.52
2024-01-10,2112843.4,1690172.48
2024-01-11,2236369.13,1741806.75
2024-01-12,2106701.82,1616673.93
2024-01-13,2222937.9,1680062.3
2024-01-14,2175997.45,1714036.38
2024-01-15,2254819.79,1820429.19
2024-01-16,2376030.09,1880474.56
2024-01-17,2349017.56,1864251.18
2024-01-18,2269064.21,1843511.48
2024-01-19,2301274.5,1838343.66
2024-01-20,2282400.94,1778559.38
2024-01-21,2542729.19,2044925.19
2024-01-22,2464680.66,2083364.75
2024-01-23,2684816.6,2162073.27
2024-01-24,2733040.2,2219423.07
2024-01-25,2687006.55,2183795.74
2024-01-26,2876474.91,2276270.05
2024-01-27,3234672.38,2550877.1
2024-01-28,4107624.08,3576163.18
2024-01-29,4307916.15,3879973.83
2024-01-30,4236545.91,3570847.09
2024-01-31,3842533.29,3151575.59
2024-02-01,3421017.88,2700605.67
2024-02-02,2144945.14,1636034.88
2024-02-03,1824767.62,1349460.18
2024-02-04,2165744.05,1631030.89
2024-02-05,2456694.44,1937910.25
2024-02-06,2367622.69,1839370.82
2024-02-07,2683273.25,2161318.77
2024-02-08,2598161.74,2132997.58
2024-02-09,2613340.09,2072608.27
2024-02-10,2748296.66,2186187.3
2024-02-11,2941299.28,2329563.14
2024-02-12,3167960.88,2632780.21
2024-02-13,3282791.89,2701824.93
2024-02-14,3428831.59,2888873.58
2024-02-15,3251340.9,2650944.69
2024-02-16,3453710.27,2876994.99
2024-02-17,3322904.18,2741628.74
2024-02-18,3522853.07,2909480.62
2024-02-19,3630843.61,3032970.76
2024-02-20,3919068.78,3328607.78
2024-02-21,3833798.99,3247502.79
2024-02-22,3861202.77,3297055.0
2024-02-23,4290039.29,3706508.06
2024-02-24,4464085.84,3768804.9
2024-02-25,5797207.58,4926539.38
2024-02-26,5856444.38,5242238.59
2024-02-27,5396251.2,4711661.29
2024-02-28,4877820.94,4178919.84
2024-02-29,3555814.38,3030290.94
2024-03-01,1933526.8,1406780.28
2024-03-02,1616037.92,1165148.64
2024-03-03,2082411.91,1614820.68
2024-03-04,2658687.66,2236918.57
2024-03-05,3257509.29,2834903.11
2024-03-06,3270418.17,2752386.88
2024-03-07,3457499.36,2869365.09
2024-03-08,3651896.08,3037525.62
2024-03-09,3779428.07,3254505.58
2024-03-10,4221948.51,3701263.58
2024-03-11,4506387.04,4050318.88
2024-03-12,4669455.79,4181958.45
2024-03-13,4846243.86,4355365.82
2024-03-14,4814592.04,4293069.82
2024-03-15,4667948.11,4144498.96
2024-03-16,5049887.73,4559800.84
2024-03-17,5298488.42,4656522.71
2024-03-18,5299279.35,4800930.47
2024-03-19,5289616.2,4856056.62
2024-03-20,5353044.87,4916731.14
2024-03-21,5371009.08,5006046.37
2024-03-22,5162197.03,4834044.83
2024-03-23,5279749.72,4908427.58
2024-03-24,5513817.66,5203229.76
2024-03-25,5859269.33,5711618.19
2024-03-26,6219583.7,5969081.55
2024-03-27,6301556.95,6332698.5
2024-03-28,6233143.82,6191193.03
2024-03-29,9721233.01,9657387.06
2024-03-30,9867433.49,9990935.65
2024-03-31,10156775.19,9927502.4
2024-04-01,9529265.74,9831166.14
2024-04-02,8438207.6,8447094.73
2024-04-03,4193966.73,3918840.43
2024-04-04,3443722.6,3179343.57
2024-04-05,3656677.54,3304579.59
2024-04-06,3823440.83,3393911.14
2024-04-07,4156676.75,3764402.54
2024-04-08,4561338.68,4187077.11
2024-04-09,4801723.53,4488554.08
2024-04-10,4758825.86,4547379.63
2024-04-11,4950852.03,4639555.81
2024-04-12,4865816.66,4525422.84
2024-04-13,5588260.13,5268191.77
2024-04-14,5575647.3,4951951.15
2024-04-15,5614163.37,5106295.17
2024-04-16,5901690.72,5174985.49
2024-04-17,5853917.0,4980474.8
2024-04-18,5427724.07,4650552.34
2024-04-19,5995022.38,5086729.69
2024-04-20,6024980.7,4993727.4
2024-04-21,6185797.07,5310708.0
2024-04-22,6205763.73,5388613.12
2024-04-23,6732421.75,5868750.4
2024-04-24,6683328.51,5875262.88
2024-04-25,6614807.37,5783223.64
2024-04-26,6842569.8,5909372.47
2024-04-27,7858012.37,6649147.52
2024-04-28,9820840.35,8551643.24
2024-04-29,10062113.45,8267540.41
2024-04-30,9199950.81,7852145.07
2024-05-01,8030252.92,6988722.54
2024-05-02,6698024.69,5760348.42
2024-05-03,3356751.85,2753612.97
2024-05-04,3853649.53,2971509.9
2024-05-05,3868487.3,3244529.03
2024-05-06,4488420.11,3737254.08
2024-05-07,4526010.48,3889259.62
2024-05-08,4755706.03,4138474.68
2024-05-09,4828312.04,4132832.52
2024-05-10,5006995.15,4253903.75
2024-05-11,5297357.03,4417045.64
2024-05-12,5657991.42,4820145.79
2024-05-13,5984299.77,5234908.65
2024-05-14,6029439.79,5132242.62
2024-05-15,6156923.32,5365157.21
2024-05-16,6097385.31,5267377.96
2024-05-17,5725619.31,4901354.66
2024-05-18,5667640.08,4703553.83
2024-05-19,5674630.18,4669741.58
2024-05-20,6085296.99,5252223.36
2024-05-21,6347171.93,5455943.73
2024-05-22,6656007.34,5812386.05
2024-05-23,6327899.12,5260365.57
2024-05-24,5794416.34,4826505.38
2024-05-25,5829905.42,4893590.87
2024-05-26,6348585.89,5501766.3
2024-05-27,6645384.81,5863464.19
2024-05-28,7411709.55,6686797.56
2024-05-29,10054873.9,9753765.02
2024-05-30,10434280.65,10217499.78
2024-05-31,10450391.9,9110874.28
2024-06-01,9621955.56,7996862.91
2024-06-02,8095137.55,6788905.86
2024-06-03,4924646.24,4191476.82
2024-06-04,4272678.63,3413966.23
2024-06-05,4320425.78,3633037.71
2024-06-06,4351055.78,3709309.93
2024-06-07,4525207.9,3863258.76
2024-06-08,4790229.39,4004995.71
2024-06-09,4988914.39,4251583.41
2024-06-10,5009845.49,4328115.12
2024-06-11,5583806.26,4682071.29
2024-06-12,5396506.23,4553841.18
2024-06-13,5525691.0,4790328.99
2024-06-14,5523512.78,4820643.75
2024-06-15,5716353.66,4870312.01
2024-06-16,5878391.2,5078581.68
2024-06-17,5712976.2,4915300.27
2024-06-18,5793341.66,4873547.33
2024-06-19,5520990.05,4746543.42
2024-06-20,5397669.46,4584536.15
2024-06-21,5642945.02,4726700.58
2024-06-22,5526016.28,4716322.6
2024-06-23,5658352.22,5051032.97
2024-06-24,5593150.32,5131272.1
2024-06-25,5953192.92,5513751.07
2024-06-26,6088515.17,5875559.16
2024-06-27,6404837.87,6213566.08
2024-06-28,8223032.5,7890403.27
2024-06-29,7613961.17,7339117.07
2024-06-30,7032535.79,7057173.48
2024-07-01,6273419.26,6508448.68
