Date,Revenue,COGS
2023-10-06,2666318.71,2263602.24
2023-10-07,2435472.42,2094119.94
2023-10-08,2703903.32,2276711.25
2023-10-09,2585602.52,2233889.29
2023-10-10,2689946.06,2269215.0
2023-10-11,2881893.68,2517218.08
2023-10-12,2851129.54,2379557.72
2023-10-13,3112855.79,2673299.82
2023-10-14,2962764.28,2557816.92
2023-10-15,2966224.67,2570922.8
2023-10-16,2988741.44,2608156.26
2023-10-17,2990757.62,2572494.16
2023-10-18,3058506.67,2536884.85
2023-10-19,3140570.31,2638188.19
2023-10-20,3170786.23,2635914.58
2023-10-21,2960227.69,2430739.5
2023-10-22,3043828.01,2613264.77
2023-10-23,3121400.41,2675189.04
2023-10-24,3022357.52,2522659.26
2023-10-25,3414169.65,2876834.35
2023-10-26,3202328.05,2584384.23
2023-10-27,3325512.12,2731760.19
2023-10-28,4047299.55,3541259.26
2023-10-29,5058743.17,4544645.55
2023-10-30,5011798.73,4555175.0
2023-10-31,4791733.93,4246055.99
2023-11-01,4264331.62,3645170.7
2023-11-02,3054835.76,2544646.59
2023-11-03,1748077.3,1407781.23
2023-11-04,1827051.55,1511175.34
2023-11-05,2177362.07,1833059.91
2023-11-06,2327374.91,1990398.12
2023-11-07,2150193.95,1815818.76
2023-11-08,2258324.17,1901129.53
2023-11-09,2290981.64,1901443.6
2023-11-10,2534871.92,2121399.15
2023-11-11,2450100.42,2028916.73
2023-11-12,2656183.32,2198610.52
2023-11-13,2832857.28,2441268.81
2023-11-14,2693395.34,2315421.05
2023-11-15,2573453.46,2185586.03
2023-11-16,2607914.58,2210507.27
2023-11-17,2377665.44,1988555.43
2023-11-18,2435784.74,2053974.05
2023-11-19,2243890.02,2027792.51
2023-11-20,2377611.65,2182311.1
2023-11-21,2039709.28,2004670.99
2023-11-22,1945063.97,1966970.81
2023-11-23,1870288.46,1888131.37
2023-11-24,2028923.69,1997328.11
2023-11-25,1953516.35,1913269.41
2023-11-26,2326012.03,2313586.77
2023-11-27,2862061.84,2975458.29
2023-11-28,3265364.46,3414080.2
2023-11-29,2936013.65,3122016.69
2023-11-30,2739563.91,2812987.53
2023-12-01,2253739.36,2182569.75
2023-12-02,1586412.91,1555381.47
2023-12-03,1297656.38,1108965.86
2023-12-04,1406914.77,1259882.98
2023-12-05,1583917.97,1535518.55
2023-12-06,1557210.05,1565193.11
2023-12-07,1513751.22,1497204.47
2023-12-08,1573216.23,1565004.04
2023-12-09,1732819.35,1772734.06
2023-12-10,1853817.66,1904521.78
2023-12-11,1837959.32,1896802.9
2023-12-12,2046581.6,2025667.83
2023-12-13,2158165.46,2146171.89
2023-12-14,2082526.53,2056344.44
2023-12-15,2133551.5,2178438.37
2023-12-16,2211564.26,2259730.02
2023-12-17,2215534.61,2322433.53
2023-12-18,2298212.9,2376133.07
2023-12-19,2452858.77,2529550.39
2023-12-20,2550851.66,2619281.06
2023-12-21,2632262.86,2787966.18
2023-12-22,2569343.97,2687690.51
2023-12-23,2330323.49,2460203.89
2023-12-24,2065860.07,2199106.91
2023-12-25,2079614.63,2112870.78
2023-12-26,2464553.2,2402054.8
2023-12-27,2612738.79,2527914.5
2023-12-28,3901724.32,4200763.45
2023-12-29,4824883.52,4913744.92
2023-12-30,4411516.36,4566152.35
2023-12-31,4000514.12,4195081.97
2024-01-01,3581109.23,3341681.05
2024-01-02,1699024.98,1418806.07
2024-01-03,1487089.28,1068624.66
2024-01-04,1530014.52,1135117.99
2024-01-05,1688314.86,1285823.69
2024-01-06,1741121.14,1388352.41
2024-01-07,1908737.87,1482012.84
2024-01-08,1979242.07,1589766.41
2024-01-09,2027543.31,1636263.71
2024-01-10,2097014.77,1712905.13
2024-01-11,2194582.55,1718770.41
2024-01-12,2088710.37,1615286.5
2024-01-13,2219154.09,1681979.37
2024-01-14,2154450.11,1718480.66
2024-01-15,2209567.52,1786937.98
2024-01-16,2318847.23,1836032.23
2024-01-17,2346116.7,1877060.15
2024-01-18,2270790.76,1825109.08
2024-01-19,2261935.35,1838071.35
2024-01-20,2330828.34,1800155.78
2024-01-21,2530941.57,2005196.52
2024-01-22,2464730.49,2099055.61
2024-01-23,2618261.08,2118172.47
2024-01-24,2675830.49,2159830.44
2024-01-25,2726402.21,2188389.85
2024-01-26,2870123.6,2310600.82
2024-01-27,3209770.11,2539126.49
2024-01-28,4005527.5,3470905.98
2024-01-29,4219445.77,3767143.09
2024-01-30,4100994.56,3467908.71
2024-01-31,3699823.62,2968258.0
2024-02-01,3341703.83,2589114.12
2024-02-02,2228049.67,1685189.95
2024-02-03,1841206.63,1383423.25
2024-02-04,2092100.68,1579241.93
2024-02-05,2417401.98,1932726.19
2024-02-06,2343054.75,1864922.07
2024-02-07,2570649.09,2095403.66
2024-02-08,2566601.4,2126590.42
2024-02-09,2635836.46,2096669.62
2024-02-10,2718673.43,2198223.48
2024-02-11,2892552.58,2289843.08
2024-02-12,3120471.91,2563463.99
2024-02-13,3263297.11,2692588.96
2024-02-14,3414993.47,2866586.92
2024-02-15,3221685.95,2640052.81
2024-02-16,3345552.42,2786734.04
2024-02-17,3318875.87,2723516.34
2024-02-18,3468029.85,2811030.64
2024-02-19,3597806.64,2979395.62
2024-02-20,3890315.88,3264029.93
2024-02-21,3752001.93,3118274.16
2024-02-22,3886723.79,3294795.91
2024-02-23,4301976.39,3684960.4
2024-02-24,4405204.92,3682099.9
2024-02-25,5641819.47,4834672.09
2024-02-26,5719431.57,5122181.06
2024-02-27,5476689.49,4776183.64
2024-02-28,4862119.66,4121013.92
2024-02-29,3416847.68,2854639.38
2024-03-01,1934890.99,1410926.78
2024-03-02,1673982.1,1206139.69
2024-03-03,2073722.51,1599760.89
2024-03-04,2631849.01,2261056.43
2024-03-05,3330050.58,2886223.5
2024-03-06,3307217.71,2782508.17
2024-03-07,3495105.79,2894996.43
2024-03-08,3661398.87,3017269.97
2024-03-09,3816871.88,3256524.34
2024-03-10,4206194.47,3627772.67
2024-03-11,4525495.21,4026410.3
2024-03-12,4733840.12,4231516.16
2024-03-13,4958668.81,4319756.54
2024-03-14,4898065.44,4222935.03
2024-03-15,4639045.49,3968533.58
2024-03-16,5153939.87,4531507.46
2024-03-17,5351487.27,4691158.03
2024-03-18,5329375.2,4892552.76
2024-03-19,5409162.78,4941503.93
2024-03-20,5375035.21,4999172.01
2024-03-21,5348864.09,5065009.93
2024-03-22,5212621.83,4892387.5
2024-03-23,5462733.52,5060477.07
2024-03-24,5525795.8,5208349.95
2024-03-25,5904906.32,5836486.04
2024-03-26,6196911.58,6101337.57
2024-03-27,6251662.33,6375321.27
2024-03-28,6216834.87,6169145.2
2024-03-29,9758356.78,9836720.29
2024-03-30,9811166.17,10173403.84
2024-03-31,10184691.73,10174720.77
2024-04-01,9579599.94,9886798.8
2024-04-02,8765220.96,8622695.18
2024-04-03,4168651.25,3911407.9
2024-04-04,3446383.56,3122574.79
2024-04-05,3597578.96,3186658.95
2024-04-06,3766011.33,3336301.43
2024-04-07,4108363.22,3749609.12
2024-04-08,4599469.15,4293709.02
2024-04-09,4801493.17,4530447.5
2024-04-10,4868299.32,4654867.71
2024-04-11,5012795.41,4737456.68
2024-04-12,4857753.14,4540025.32
2024-04-13,5643552.54,5229045.17
2024-04-14,5542016.67,4972612.83
2024-04-15,5701534.82,5165486.33
2024-04-16,5955720.79,5228929.72
2024-04-17,5897896.74,5071535.64
2024-04-18,5618696.11,4692542.27
2024-04-19,5883610.21,4949423.27
2024-04-20,5910158.01,5029225.6
2024-04-21,6061062.26,5194531.5
2024-04-22,6164184.91,5366736.67
2024-04-23,6622437.64,5721237.06
2024-04-24,6498400.29,5674638.52
2024-04-25,6512214.07,5623192.54
2024-04-26,6894496.4,5884775.6
2024-04-27,7937015.41,6720407.27
2024-04-28,10036496.06,8751914.1
2024-04-29,10301087.62,8675850.79
2024-04-30,9456288.94,7987413.76
2024-05-01,8023486.65,6968319.99
2024-05-02,6749762.36,5806740.67
2024-05-03,3422497.12,2786931.39
2024-05-04,3799407.36,2894272.37
2024-05-05,3880193.67,3148091.75
2024-05-06,4516593.1,3674928.44
2024-05-07,4516956.32,3743617.39
2024-05-08,4801674.22,4058978.03
2024-05-09,4859759.8,4077356.29
2024-05-10,5025959.8,4224569.32
2024-05-11,5220626.33,4323481.13
2024-05-12,5642296.34,4760627.89
2024-05-13,6002495.45,5240888.21
2024-05-14,5944780.5,5058807.89
2024-05-15,6127623.92,5362417.28
2024-05-16,6077868.79,5246100.57
2024-05-17,5720132.89,4943767.17
2024-05-18,5546332.52,4613839.84
2024-05-19,5659862.14,4740293.26
2024-05-20,6017516.58,5277384.14
2024-05-21,6277791.94,5469291.07
2024-05-22,6609930.51,5686432.45
2024-05-23,6364059.16,5382075.78
2024-05-24,5872768.76,4962090.69
2024-05-25,5847404.11,4902235.58
2024-05-26,6282647.37,5387377.93
2024-05-27,6646342.06,5838690.92
2024-05-28,7454189.5,6684701.45
2024-05-29,10061740.63,9919008.37
2024-05-30,10611675.96,10356233.28
2024-05-31,10709917.8,9577209.49
2024-06-01,9833260.15,8479025.68
2024-06-02,8203112.1,6918751.49
2024-06-03,5009858.5,4182691.91
2024-06-04,4269124.09,3362938.95
2024-06-05,4343323.18,3592556.41
2024-06-06,4344712.13,3685403.15
2024-06-07,4556786.69,3763923.1
2024-06-08,4779029.73,3918903.39
2024-06-09,5071213.11,4180088.83
2024-06-10,5098983.84,4311321.24
2024-06-11,5631061.22,4717721.01
2024-06-12,5474977.36,4558747.83
2024-06-13,5584774.63,4775349.71
2024-06-14,5656246.14,4846755.73
2024-06-15,5772729.5,4935640.51
2024-06-16,5912802.96,5144298.28
2024-06-17,5769555.79,4971475.0
2024-06-18,5727782.61,4840430.86
2024-06-19,5582655.19,4766036.72
2024-06-20,5482189.5,4557652.77
2024-06-21,5571708.53,4745722.0
2024-06-22,5438022.85,4659330.15
2024-06-23,5609018.55,4968896.4
2024-06-24,5582387.38,5069869.14
2024-06-25,5903887.76,5551956.25
2024-06-26,5978550.39,5865750.84
2024-06-27,6239663.54,6236210.08
2024-06-28,8245304.37,7964680.03
2024-06-29,7379554.73,7215192.33
2024-06-30,7006585.88,7130003.66
2024-07-01,6211517.28,6391797.17
