Date,Revenue,COGS
2023-04-29,12182533.63,9683233.74
2023-04-30,11217042.19,9064984.23
2023-05-01,10256968.65,8270313.99
2023-05-02,8785479.17,7172404.22
2023-05-03,7185164.66,5867923.54
2023-05-04,3531613.03,2863568.95
2023-05-05,4003304.38,3268203.93
2023-05-06,4111659.65,3322631.25
2023-05-07,4560210.01,3721084.42
2023-05-08,4554395.77,3723168.56
2023-05-09,4765673.34,3890635.44
2023-05-10,4973686.82,4070835.93
2023-05-11,5439664.29,4418844.31
2023-05-12,5590085.1,4558608.94
2023-05-13,6084394.33,4876849.16
2023-05-14,6404120.6,5273361.9
2023-05-15,6172497.59,5019591.33
2023-05-16,6242681.32,5079637.85
2023-05-17,6231158.25,5039816.89
2023-05-18,6397815.38,5219028.27
2023-05-19,6114021.68,4946652.57
2023-05-20,6518726.41,5372996.63
2023-05-21,6579701.51,5362419.68
2023-05-22,6518143.69,5354335.52
2023-05-23,6750819.37,5444638.96
2023-05-24,6464864.63,5307106.21
2023-05-25,6513294.15,5345933.34
2023-05-26,6342496.73,5188653.36
2023-05-27,7212262.4,6013179.29
2023-05-28,7508068.6,6278504.67
2023-05-29,7670720.62,6371987.67
2023-05-30,11677996.69,9438936.92
2023-05-31,12372104.74,9758959.85
2023-06-01,12151661.14,9566022.28
2023-06-02,11162234.45,8935757.46
2023-06-03,9783886.45,7936179.87
2023-06-04,5325363.51,4373611.98
2023-06-05,4413835.83,3574957.6
2023-06-06,4436199.51,3586498.49
2023-06-07,4372433.57,3605494.78
2023-06-08,4836428.35,3941866.87
2023-06-09,5208145.4,4269825.56
2023-06-10,5440435.06,4408242.89
2023-06-11,5293702.96,4333607.44
2023-06-12,5831285.5,4707664.35
2023-06-13,5566570.17,4587360.83
2023-06-14,5740411.96,4666758.4
2023-06-15,6059740.61,4859675.49
2023-06-16,6466180.35,5306044.05
2023-06-17,6653961.64,5433296.04
2023-06-18,6221795.06,4989459.74
2023-06-19,6106277.13,4887930.5
2023-06-20,5850093.06,4679103.13
2023-06-21,5643718.29,4540923.47
2023-06-22,6252073.02,5072844.91
2023-06-23,6085612.89,4991358.97
2023-06-24,6259587.95,5228879.51
2023-06-25,6096799.83,5306358.82
2023-06-26,6219129.02,5881057.79
2023-06-27,6175548.14,6042240.67
2023-06-28,6385632.0,6264534.66
2023-06-29,9093037.06,8210314.86
2023-06-30,8164917.71,7874005.09
2023-07-01,7653289.08,7362844.94
2023-07-02,6936751.79,6638447.93
2023-07-03,6227982.42,6140703.27
2023-07-04,2251327.68,2201691.78
2023-07-05,2324595.8,2197216.4
2023-07-06,2375383.5,2259066.51
2023-07-07,2849191.71,2665207.01
2023-07-08,2958789.53,2884488.45
2023-07-09,3586053.52,3476061.11
2023-07-10,3716115.99,3627197.42
2023-07-11,4125394.54,3988595.28
2023-07-12,4163563.72,4056894.56
2023-07-13,3951732.54,3929819.36
2023-07-14,3934884.66,3912435.76
2023-07-15,4316159.19,4210105.69
2023-07-16,4307106.12,4206195.32
2023-07-17,4176309.49,4095982.07
2023-07-18,4553400.32,4425670.07
2023-07-19,4293884.19,4092716.67
2023-07-20,4615881.21,4078896.93
2023-07-21,4693913.28,3975046.67
2023-07-22,4821890.82,3990393.71
2023-07-23,4995400.71,4126134.59
2023-07-24,5063060.48,4174778.21
2023-07-25,4818979.29,3976492.53
2023-07-26,5157598.88,4230377.25
2023-07-27,5157326.59,4220695.13
2023-07-28,5570376.67,4565130.73
2023-07-29,6319964.57,5159943.43
2023-07-30,6766731.44,5683043.7
2023-07-31,7829030.63,6608168.83
2023-08-01,8031481.06,6693294.38
2023-08-02,7086305.37,5993545.12
2023-08-03,6289270.73,5441640.91
2023-08-04,5442074.14,4548862.77
2023-08-05,3509661.46,2954661.69
2023-08-06,2973106.81,2491731.07
2023-08-07,2896503.09,2461384.41
2023-08-08,2848709.85,2525405.78
2023-08-09,2731975.36,2425003.82
2023-08-10,3061598.7,2671779.91
2023-08-11,3343208.31,2851637.63
2023-08-12,3250242.96,2807789.07
2023-08-13,3400241.06,2904029.13
2023-08-14,3555856.88,3068182.7
2023-08-15,3657855.73,3100103.82
2023-08-16,3498088.76,3063004.97
2023-08-17,3658654.31,3250358.07
2023-08-18,3607137.28,3111112.64
2023-08-19,3908288.68,3352269.75
2023-08-20,3751009.98,3307733.98
2023-08-21,3558473.57,3062013.54
2023-08-22,3975431.25,3511216.5
2023-08-23,3421448.22,2900623.99
2023-08-24,3450804.44,3152047.1
2023-08-25,3773758.82,3352302.94
2023-08-26,3816814.16,3340683.3
2023-08-27,3872716.35,3340390.09
2023-08-28,6205384.1,5418737.5
2023-08-29,8543807.83,7592673.02
2023-08-30,8205005.31,7112603.2
2023-08-31,8589822.38,7363005.85
2023-09-01,7421126.42,6436002.68
2023-09-02,4841446.28,4109227.52
2023-09-03,2306866.44,2043991.1
2023-09-04,2642149.95,2364101.93
2023-09-05,2769284.67,2450858.39
2023-09-06,2831108.57,2489089.27
2023-09-07,2987544.24,2634478.67
2023-09-08,3175330.16,2754796.3
2023-09-09,3182998.24,2761649.27
2023-09-10,3250146.94,2868559.11
2023-09-11,3583215.41,3223474.15
2023-09-12,3622483.74,3191827.24
2023-09-13,3673415.61,3248685.28
2023-09-14,3517147.73,3183509.05
2023-09-15,3470430.8,3120514.21
2023-09-16,3500919.25,3116151.95
2023-09-17,3227521.57,2882747.6
2023-09-18,3469010.28,3127257.54
2023-09-19,3630455.82,3239170.89
2023-09-20,3390226.64,2984482.25
2023-09-21,3771468.1,3352806.01
2023-09-22,3581748.06,3211214.96
2023-09-23,3561592.35,3203382.86
2023-09-24,3679815.37,3259030.45
2023-09-25,3887039.96,3568693.57
2023-09-26,4519437.1,4033492.99
2023-09-27,5309798.41,4759845.74
2023-09-28,6166091.81,5396330.31
2023-09-29,5270795.34,4694517.5
2023-09-30,4906033.31,4325291.44
2023-10-01,3964963.5,3613326.59
2023-10-02,2816119.15,2332527.85
2023-10-03,2225442.41,1802796.09
2023-10-04,2704393.67,2149927.84
2023-10-05,2571154.76,2079130.23
2023-10-06,2773269.5,2241738.86
2023-10-07,2587321.23,2063003.58
2023-10-08,2773007.22,2247974.3
2023-10-09,2662923.6,2193747.1
2023-10-10,2846293.15,2322632.0
2023-10-11,2951446.86,2435907.37
2023-10-12,3170833.34,2577292.47
2023-10-13,3291972.31,2656414.81
2023-10-14,3104182.16,2526819.88
2023-10-15,3041120.19,2466740.79
2023-10-16,3127585.31,2522566.44
2023-10-17,3010603.47,2413560.35
2023-10-18,3187746.23,2589953.63
2023-10-19,3355683.81,2714384.81
2023-10-20,3289265.87,2657208.87
2023-10-21,3022756.18,2444049.34
2023-10-22,2995620.69,2422213.83
2023-10-23,3209499.05,2590313.22
2023-10-24,2943861.76,2392916.4
2023-10-25,3574120.62,2894145.94
2023-10-26,3328328.47,2658687.99
2023-10-27,3385837.8,2721953.13
2023-10-28,4233471.32,3485036.09
2023-10-29,5702464.54,4679048.86
2023-10-30,5506493.86,4504823.0
2023-10-31,5064266.31,4173815.33
2023-11-01,4455383.43,3727301.66
2023-11-02,3518022.71,2821529.78
2023-11-03,1813766.93,1418775.49
2023-11-04,1982976.06,1586381.83
2023-11-05,2289635.55,1838993.0
2023-11-06,2415214.11,1898737.38
2023-11-07,2291279.41,1849228.46
2023-11-08,2478110.99,1995293.65
2023-11-09,2443954.37,1966735.35
2023-11-10,2751255.44,2245217.36
2023-11-11,2677069.33,2198755.03
2023-11-12,2845377.46,2327861.41
2023-11-13,3028310.98,2433970.86
2023-11-14,2960738.25,2394708.13
2023-11-15,2910741.01,2362283.83
2023-11-16,2840977.48,2326567.57
2023-11-17,2465863.31,2003098.56
2023-11-18,2552234.13,2095219.06
2023-11-19,2340839.77,1999402.48
2023-11-20,2539521.63,2170455.74
2023-11-21,2146828.99,1888347.26
2023-11-22,2093180.54,1937972.31
2023-11-23,1947652.84,1879107.08
2023-11-24,2032488.04,1904769.4
2023-11-25,1882909.13,1823061.22
2023-11-26,2445111.13,2299352.42
2023-11-27,3048432.94,2944845.75
2023-11-28,3524353.54,3407961.51
2023-11-29,3204620.7,3026985.06
2023-11-30,3000261.52,2887142.29
2023-12-01,2393156.87,2255583.17
2023-12-02,1713218.88,1622090.89
2023-12-03,1264528.67,1153399.18
2023-12-04,1419090.54,1335833.07
2023-12-05,1645492.23,1528039.78
2023-12-06,1616460.81,1522248.55
2023-12-07,1644347.59,1576613.37
2023-12-08,1698432.53,1613072.45
2023-12-09,1763927.22,1673896.07
2023-12-10,1877970.98,1847851.89
2023-12-11,1874004.45,1837484.71
2023-12-12,2141691.66,2022751.2
2023-12-13,2348977.6,2234069.33
2023-12-14,2237665.69,2165039.88
2023-12-15,2262196.57,2225341.13
2023-12-16,2310360.32,2236387.57
2023-12-17,2306624.59,2236590.09
2023-12-18,2428407.13,2286573.67
2023-12-19,2595567.55,2433874.75
2023-12-20,2809402.57,2659108.78
2023-12-21,2921032.48,2796945.34
2023-12-22,2814212.83,2670082.57
2023-12-23,2463318.23,2392476.23
2023-12-24,2016268.11,1972606.3
2023-12-25,2084362.19,2024032.37
2023-12-26,2603037.11,2507814.06
2023-12-27,2782061.21,2652629.11
2023-12-28,4481158.3,4478802.95
2023-12-29,5696540.45,5280730.28
2023-12-30,5082523.02,4888690.97
2023-12-31,4599237.46,4539082.32
2024-01-01,3854445.8,3591626.13
2024-01-02,1895577.68,1581720.2
2024-01-03,1489339.77,1173486.12
2024-01-04,1596600.72,1296802.89
2024-01-05,1683111.64,1368039.75
2024-01-06,1805361.6,1436250.89
2024-01-07,1957711.71,1559300.08
2024-01-08,1980515.85,1598283.17
2024-01-09,2116884.67,1700216.16
2024-01-10,2216750.52,1810188.86
2024-01-11,2293552.88,1858455.69
2024-01-12,2199252.58,1777758.33
2024-01-13,2324224.87,1854912.43
2024-01-14,2264337.35,1852660.47
2024-01-15,2257344.48,1859863.91
2024-01-16,2386907.94,1879154.77
2024-01-17,2440670.86,1946114.18
2024-01-18,2292939.2,1849160.83
2024-01-19,2255555.62,1855447.34
2024-01-20,2413305.74,1909855.64
2024-01-21,2637761.88,2107999.55
2024-01-22,2537742.34,2044862.5
2024-01-23,2721141.87,2211597.5
2024-01-24,2724102.18,2211033.44
2024-01-25,2808253.16,2249871.21
2024-01-26,2898363.51,2344199.37
2024-01-27,3353481.64,2727351.28
2024-01-28,4318158.56,3554917.77
2024-01-29,4524598.44,3730060.51
2024-01-30,4342672.11,3572187.75
2024-01-31,3855929.72,3147457.54
2024-02-01,3512412.35,2837957.73
2024-02-02,2410835.34,1911330.28
2024-02-03,1897987.37,1570496.59
2024-02-04,2233148.81,1793317.16
2024-02-05,2447665.77,1951695.49
2024-02-06,2491390.29,2003036.85
2024-02-07,2610965.94,2105162.11
2024-02-08,2542477.84,2066013.91
2024-02-09,2672134.41,2149203.25
2024-02-10,2726510.65,2227346.02
2024-02-11,2967773.87,2410813.65
2024-02-12,3011178.83,2428064.22
2024-02-13,3240467.91,2663208.85
2024-02-14,3377139.03,2710313.85
2024-02-15,3132571.6,2530421.3
2024-02-16,3373331.26,2724202.52
2024-02-17,3329849.92,2662079.11
2024-02-18,3429882.31,2776565.91
2024-02-19,3519339.42,2848792.18
2024-02-20,3819846.51,3101170.52
2024-02-21,3584501.79,2880388.91
2024-02-22,3852020.12,3128023.22
2024-02-23,4411054.07,3612893.8
2024-02-24,4534620.47,3724682.35
2024-02-25,6254072.77,5148106.42
2024-02-26,6168662.03,5042232.08
2024-02-27,5585000.11,4602106.64
2024-02-28,4655383.92,3822913.95
2024-02-29,3565492.96,2910037.59
2024-03-01,2105622.51,1671345.36
2024-03-02,1650512.15,1319586.61
2024-03-03,2164905.89,1691408.41
2024-03-04,2672020.81,2135225.67
2024-03-05,3324738.41,2665828.26
2024-03-06,3164879.02,2540660.05
2024-03-07,3429223.06,2780257.29
2024-03-08,3691565.21,2998228.46
2024-03-09,3956749.11,3258169.39
2024-03-10,4369161.87,3528786.68
2024-03-11,4381731.47,3556391.76
2024-03-12,4426978.0,3625924.01
2024-03-13,4820024.59,3943107.73
2024-03-14,4828185.93,3963577.24
2024-03-15,4652083.74,3798703.93
2024-03-16,5494662.34,4488640.7
2024-03-17,5494902.01,4539137.89
2024-03-18,5195072.27,4523508.16
2024-03-19,5141507.57,4472410.76
2024-03-20,5053704.69,4507253.43
2024-03-21,5015843.06,4616036.79
2024-03-22,5074044.41,4665476.47
2024-03-23,5438556.42,4931154.01
2024-03-24,5450664.02,5039190.99
2024-03-25,5883845.31,5476696.67
2024-03-26,5899805.91,5508296.76
2024-03-27,6066557.02,5705849.09
2024-03-28,6060634.61,5562127.05
2024-03-29,11186279.41,10005849.14
2024-03-30,11258621.33,10419962.02
2024-03-31,10877374.49,10255443.2
2024-04-01,9891168.07,9169823.04
2024-04-02,9099555.48,8260444.54
2024-04-03,4232800.12,4067218.28
2024-04-04,3401818.08,3059948.44
2024-04-05,3699469.66,3301816.56
2024-04-06,3832821.4,3506844.58
2024-04-07,4285602.54,4006245.9
2024-04-08,4499628.25,4233362.46
2024-04-09,4674048.5,4380514.25
2024-04-10,4711251.29,4414403.28
2024-04-11,4875772.97,4503731.69
2024-04-12,4941735.85,4569478.52
2024-04-13,5856600.95,5159874.95
2024-04-14,5586752.33,4780690.25
2024-04-15,5710632.98,4847030.07
2024-04-16,6021160.71,4994151.7
2024-04-17,6240994.56,5043147.88
2024-04-18,5799830.81,4601600.37
2024-04-19,6349043.52,5096119.86
2024-04-20,6586738.9,5375165.4
2024-04-21,6648137.79,5413964.27
2024-04-22,6651452.91,5435943.79
2024-04-23,6842094.68,5558747.87
2024-04-24,6974707.23,5718045.45
2024-04-25,7017141.4,5777329.88
2024-04-26,7678002.28,6301050.36
2024-04-27,9354742.17,7701151.1
2024-04-28,12180779.65,10017201.34
2024-04-29,11258029.52,9269639.11
2024-04-30,10280434.65,8322290.56
2024-05-01,8784139.98,7229456.22
2024-05-02,7184007.7,5889673.7
2024-05-03,3529672.0,2877999.33
2024-05-04,4002498.24,3264653.66
2024-05-05,4113395.92,3324784.5
2024-05-06,4559553.73,3718615.13
2024-05-07,4553228.06,3721684.02
2024-05-08,4766009.05,3887860.1
2024-05-09,4973938.05,4070315.97
2024-05-10,5442350.05,4404266.94
2024-05-11,5591238.25,4561705.11
2024-05-12,6082930.4,4865439.64
2024-05-13,6404364.09,5252379.65
2024-05-14,6171120.71,5000905.72
2024-05-15,6241850.28,5061049.09
2024-05-16,6229974.63,5027561.54
2024-05-17,6401656.53,5207484.76
2024-05-18,6118393.29,4924420.88
2024-05-19,6524855.53,5361802.69
2024-05-20,6582294.85,5361096.08
2024-05-21,6523392.18,5364891.03
2024-05-22,6752167.7,5443303.0
2024-05-23,6466157.0,5306532.58
2024-05-24,6519315.18,5333709.73
2024-05-25,6354617.4,5198733.96
2024-05-26,7215361.23,5997398.64
2024-05-27,7505009.8,6250170.15
2024-05-28,7642452.22,6323042.37
2024-05-29,11494742.65,9755958.93
2024-05-30,12358523.3,10065781.23
2024-05-31,12158144.28,9948602.45
2024-06-01,11188599.31,9125512.57
2024-06-02,9782406.12,7944520.57
2024-06-03,5326242.46,4376156.57
2024-06-04,4412192.88,3584017.36
2024-06-05,4433265.84,3592607.06
2024-06-06,4371446.86,3616467.33
2024-06-07,4836109.75,3917423.78
2024-06-08,5209881.65,4278124.18
2024-06-09,5441000.56,4388272.83
2024-06-10,5292628.29,4333019.46
2024-06-11,5829402.22,4694736.76
2024-06-12,5568612.51,4566499.9
2024-06-13,5743340.27,4650641.4
2024-06-14,6062991.69,4844707.85
2024-06-15,6470288.13,5279007.55
2024-06-16,6655743.85,5414228.28
2024-06-17,6220315.07,4987517.58
2024-06-18,6105553.75,4879141.08
2024-06-19,5851537.72,4673244.99
2024-06-20,5646336.33,4523772.35
2024-06-21,6254441.56,5063426.13
2024-06-22,6086257.42,4982790.78
2024-06-23,6262506.1,5238063.31
2024-06-24,6096590.98,5318530.78
2024-06-25,6219769.77,5876643.51
2024-06-26,6178790.82,6072578.97
2024-06-27,6385558.86,6344456.74
2024-06-28,9103451.81,8346392.6
2024-06-29,8163487.46,7999514.86
2024-06-30,7658935.88,7638064.42
2024-07-01,6937395.5,6718511.86
