Date,Revenue,COGS
2023-07-13,3683952.82,3979523.37
2023-07-14,3668246.6,3961919.91
2023-07-15,4023684.97,4263354.74
2023-07-16,4015245.36,4259394.91
2023-07-17,3893311.85,4147787.69
2023-07-18,4244850.02,4481645.56
2023-07-19,4002919.38,4144480.99
2023-07-20,4303097.05,4130486.46
2023-07-21,4375841.46,4025322.71
2023-07-22,4495146.91,4040863.86
2023-07-23,4656899.31,4178321.58
2023-07-24,4719974.28,4227580.44
2023-07-25,4492432.67,4026786.86
2023-07-26,4808106.51,4283882.69
2023-07-27,4807852.67,4274078.11
2023-07-28,5192913.4,4622870.1
2023-07-29,5891707.27,5225205.94
2023-07-30,6308200.05,5754922.34
2023-07-31,7298515.07,6691748.37
2023-08-01,7487246.93,6777950.58
2023-08-02,6606118.81,6069350.96
2023-08-03,5863093.32,5510466.31
2023-08-04,5073304.99,4606396.39
2023-08-05,3271837.63,2992031.99
2023-08-06,2771641.33,2523246.27
2023-08-07,2700228.48,2492515.79
2023-08-08,2655673.83,2557346.89
2023-08-09,2546849.58,2455675.06
2023-08-10,2854136.78,2705572.35
2023-08-11,3116663.78,2887704.89
2023-08-12,3029998.01,2843301.74
2023-08-13,3169831.85,2940759.04
2023-08-14,3314902.73,3106988.81
2023-08-15,3409989.87,3139313.66
2023-08-16,3261049.13,3101745.59
2023-08-17,3410734.34,3291468.32
2023-08-18,3362708.24,3150461.72
2023-08-19,3643452.83,3394668.97
2023-08-20,3496831.75,3349569.91
2023-08-21,3317342.11,3100741.62
2023-08-22,3706045.65,3555626.06
2023-08-23,3189601.95,2937310.83
2023-08-24,3216968.92,3191913.92
2023-08-25,3518039.07,3394702.57
2023-08-26,3558176.87,3382935.97
2023-08-27,3610290.98,3382639.05
2023-08-28,5784891.07,5487273.22
2023-08-29,7964857.1,7688704.49
2023-08-30,7649012.72,7202562.78
2023-08-31,8007753.58,7456132.51
2023-09-01,6918251.51,6517404.68
2023-09-02,4513377.24,4161200.67
2023-09-03,2150547.15,2069843.32
2023-09-04,2463110.97,2394002.88
2023-09-05,2581630.71,2481856.63
2023-09-06,2639265.26,2520571.05
2023-09-07,2785100.44,2667799.33
2023-09-08,2960161.5,2789638.72
2023-09-09,2967309.97,2796578.37
2023-09-10,3029908.5,2904840.4
2023-09-11,3340407.38,3264244.37
2023-09-12,3377014.78,3232197.19
2023-09-13,3424495.38,3289774.37
2023-09-14,3278816.62,3223773.79
2023-09-15,3235265.35,3159982.2
2023-09-16,3263687.82,3155564.77
2023-09-17,3008816.28,2919208.34
2023-09-18,3233941.08,3166810.82
2023-09-19,3384446.65,3280139.64
2023-09-20,3160496.03,3022229.72
2023-09-21,3515903.57,3395212.01
2023-09-22,3339039.46,3251830.13
2023-09-23,3320249.55,3243898.97
2023-09-24,3430461.47,3300250.38
2023-09-25,3623643.98,3613830.09
2023-09-26,4213188.24,4084508.26
2023-09-27,4949992.6,4820047.85
2023-09-28,5748261.33,5464582.62
2023-09-29,4913632.48,4753893.35
2023-09-30,4573587.68,4379997.35
2023-10-01,3696287.22,3659027.63
2023-10-02,2625291.56,2362029.46
2023-10-03,2074640.62,1825597.7
2023-10-04,2521136.89,2177119.94
2023-10-05,2396926.6,2105426.89
2023-10-06,2585345.52,2270092.18
2023-10-07,2411997.59,2089096.27
2023-10-08,2585101.01,2276406.48
2023-10-09,2482476.94,2221493.42
2023-10-10,2653420.89,2352008.45
2023-10-11,2751449.11,2466716.51
2023-10-12,2955969.39,2609889.84
2023-10-13,3068899.67,2690012.91
2023-10-14,2893834.67,2558778.88
2023-10-15,2835045.94,2497939.91
2023-10-16,2915651.96,2554471.64
2023-10-17,2806597.12,2444086.85
2023-10-18,2971736.22,2622711.14
2023-10-19,3128293.91,2748716.11
2023-10-20,3066376.63,2690817.02
2023-10-21,2817926.33,2474961.46
2023-10-22,2792629.61,2452849.78
2023-10-23,2992015.01,2623075.28
2023-10-24,2744378.0,2423181.8
2023-10-25,3331928.87,2930750.85
2023-10-26,3102792.24,2692314.84
2023-10-27,3156404.59,2756380.16
2023-10-28,3946600.25,3529114.52
2023-10-29,5316050.65,4738229.06
2023-10-30,5133359.46,4561799.61
2023-10-31,4721098.4,4226605.38
2023-11-01,4153475.01,3774444.25
2023-11-02,3279632.3,2857216.24
2023-11-03,1690861.35,1436720.04
2023-11-04,1848604.42,1606446.25
2023-11-05,2134483.87,1862252.42
2023-11-06,2251552.89,1922752.44
2023-11-07,2136016.33,1872617.34
2023-11-08,2310187.72,2020529.95
2023-11-09,2278345.64,1991610.45
2023-11-10,2564823.19,2273614.67
2023-11-11,2495664.12,2226564.69
2023-11-12,2652567.25,2357304.0
2023-11-13,2823104.72,2464755.51
2023-11-14,2760110.89,2424996.19
2023-11-15,2713501.6,2392161.79
2023-11-16,2648465.43,2355993.79
2023-11-17,2298769.97,2028433.58
2023-11-18,2379288.08,2121719.21
2023-11-19,2182218.35,2024690.75
2023-11-20,2367437.01,2197907.47
2023-11-21,2001354.25,1912230.91
2023-11-22,1951341.16,1962483.61
2023-11-23,1815674.8,1902873.86
2023-11-24,1894761.34,1928860.76
2023-11-25,1755318.29,1846119.14
2023-11-26,2279424.01,2328434.43
2023-11-27,2841863.16,2982091.9
2023-11-28,3285534.14,3451065.11
2023-11-29,2987467.23,3065270.1
2023-11-30,2796955.96,2923658.61
2023-12-01,2230990.31,2284111.59
2023-12-02,1597126.69,1642606.95
2023-12-03,1178840.91,1167987.27
2023-12-04,1322929.26,1352728.57
2023-12-05,1533989.38,1547366.29
2023-12-06,1506925.2,1541501.82
2023-12-07,1532922.3,1596554.24
2023-12-08,1583342.31,1633474.45
2023-12-09,1644398.91,1695067.36
2023-12-10,1750714.76,1871223.36
2023-12-11,1747017.01,1860725.06
2023-12-12,1996565.04,2048334.78
2023-12-13,2189804.74,2262325.64
2023-12-14,2086035.62,2192423.12
2023-12-15,2108904.22,2253487.05
2023-12-16,2153804.27,2264673.2
2023-12-17,2150321.68,2264878.29
2023-12-18,2263851.92,2315494.05
2023-12-19,2419685.11,2464658.19
2023-12-20,2619030.12,2692740.96
2023-12-21,2723095.69,2832320.86
2023-12-22,2623514.42,2703853.54
2023-12-23,2296397.35,2422736.06
2023-12-24,1879640.52,1997555.65
2023-12-25,1943120.36,2049632.15
2023-12-26,2426648.52,2539532.67
2023-12-27,2593541.48,2686179.33
2023-12-28,4177503.31,4535450.46
2023-12-29,5310527.99,5347520.5
2023-12-30,4738117.99,4950522.71
2023-12-31,4287581.12,4596492.24
2024-01-01,3660544.77,3554060.46
2024-01-02,1800219.1,1565176.61
2024-01-03,1414417.32,1161212.35
2024-01-04,1516282.42,1283239.32
2024-01-05,1598441.34,1353731.1
2024-01-06,1714541.42,1421228.8
2024-01-07,1859227.43,1542990.99
2024-01-08,1880884.39,1581566.35
2024-01-09,2010393.06,1682433.2
2024-01-10,2105235.08,1791255.67
2024-01-11,2178173.84,1839017.66
2024-01-12,2088617.39,1759164.34
2024-01-13,2207302.85,1835511.46
2024-01-14,2150428.02,1833283.06
2024-01-15,2143786.93,1840411.15
2024-01-16,2266832.59,1859500.25
2024-01-17,2317890.93,1925759.31
2024-01-18,2177591.03,1829820.02
2024-01-19,2142088.06,1836040.78
2024-01-20,2291902.43,1889880.01
2024-01-21,2505067.12,2085951.48
2024-01-22,2410079.15,2023474.8
2024-01-23,2584252.61,2188465.88
2024-01-24,2587064.0,2187907.72
2024-01-25,2666981.7,2226339.28
2024-01-26,2752558.97,2319680.84
2024-01-27,3184782.02,2698825.27
2024-01-28,4100930.08,3517736.05
2024-01-29,4296984.83,3691046.93
2024-01-30,4124210.46,3534825.39
2024-01-31,3661954.04,3114537.54
2024-02-01,3335717.59,2808274.86
2024-02-02,2289556.31,1891339.23
2024-02-03,1802507.57,1554070.4
2024-02-04,2120808.44,1774560.43
2024-02-05,2324533.95,1931282.25
2024-02-06,2366058.87,1982086.61
2024-02-07,2479619.17,2083143.72
2024-02-08,2414576.42,2044404.98
2024-02-09,2537710.51,2126724.23
2024-02-10,2589351.31,2204049.68
2024-02-11,2818477.59,2385598.38
2024-02-12,2859699.03,2402668.52
2024-02-13,3077453.53,2635353.72
2024-02-14,3207249.3,2681966.04
2024-02-15,2974985.04,2503955.03
2024-02-16,3203633.09,2695709.44
2024-02-17,3162339.11,2634235.8
2024-02-18,3257339.29,2747525.15
2024-02-19,3342296.19,2818995.99
2024-02-20,3627686.02,3068734.64
2024-02-21,3404180.51,2850262.24
2024-02-22,3658241.11,3095306.49
2024-02-23,4189152.41,3575105.69
2024-02-24,4306502.7,3685725.02
2024-02-25,5939456.55,5094261.16
2024-02-26,5858342.47,4989494.18
2024-02-27,5304042.13,4553972.12
2024-02-28,4421191.04,3782929.19
2024-02-29,3386127.94,2879600.82
2024-03-01,1999697.46,1653864.36
2024-03-02,1567481.79,1305784.74
2024-03-03,2055998.54,1673717.57
2024-03-04,2537602.63,2112892.84
2024-03-05,3157484.74,2637945.73
2024-03-06,3005667.21,2514086.69
2024-03-07,3256713.2,2751177.92
2024-03-08,3505858.02,2966869.28
2024-03-09,3757701.63,3224091.43
2024-03-10,4149367.63,3491878.27
2024-03-11,4161304.9,3519194.62
2024-03-12,4204275.27,3587999.61
2024-03-13,4577549.33,3901865.83
2024-03-14,4585300.11,3922121.25
2024-03-15,4418056.88,3758972.39
2024-03-16,5218248.88,4441692.95
2024-03-17,5218476.49,4491661.97
2024-03-18,4933729.93,4476195.72
2024-03-19,4882859.85,4425632.76
2024-03-20,4799473.96,4460111.0
2024-03-21,4763516.99,4567756.57
2024-03-22,4818790.48,4616679.15
2024-03-23,5164965.41,4879577.91
2024-03-24,5176463.93,4986484.9
2024-03-25,5587853.68,5419414.61
2024-03-26,5603011.37,5450684.18
2024-03-27,5761373.93,5646170.27
2024-03-28,5755749.45,5503951.45
2024-03-29,10623544.52,9901195.6
2024-03-30,10692247.22,10310977.18
2024-03-31,10330179.31,10148179.1
2024-04-01,9393584.81,9073913.69
2024-04-02,8641794.94,8174046.6
2024-04-03,4019865.67,4024678.28
2024-04-04,3230686.85,3027943.72
2024-04-05,3513364.83,3267282.08
2024-04-06,3640008.2,3470165.66
2024-04-07,4070011.82,3964343.63
2024-04-08,4273270.79,4189084.72
2024-04-09,4438916.69,4334697.42
2024-04-10,4474247.96,4368231.99
2024-04-11,4630493.24,4456626.1
2024-04-12,4693137.81,4521685.26
2024-04-13,5561979.87,5105906.6
2024-04-14,5305706.21,4730687.88
2024-04-15,5423354.94,4796333.84
2024-04-16,5718261.32,4941916.69
2024-04-17,5927036.25,4990400.41
2024-04-18,5508065.6,4553471.14
2024-04-19,6029649.72,5042818.34
2024-04-20,6255387.64,5318945.28
2024-04-21,6313697.81,5357338.34
2024-04-22,6316846.16,5379087.97
2024-04-23,6497897.54,5500607.61
2024-04-24,6623838.91,5658239.06
2024-04-25,6664138.39,5716903.42
2024-04-26,7291754.13,6235146.19
2024-04-27,8884144.25,7620602.94
2024-04-28,11568015.62,9912429.06
2024-04-29,10691685.18,9172685.76
2024-04-30,9763269.02,8235245.76
2024-05-01,8342246.67,7153841.63
2024-05-02,6822610.35,5828072.21
2024-05-03,3352108.98,2847897.66
2024-05-04,3801149.31,3230507.88
2024-05-05,3906468.19,3290009.79
2024-05-06,4330181.67,3679721.26
2024-05-07,4324174.22,3682758.05
2024-05-08,4526251.09,3847196.05
2024-05-09,4723720.05,4027743.57
2024-05-10,5168568.2,4358201.67
2024-05-11,5309966.46,4513993.16
2024-05-12,5776923.64,4814550.86
2024-05-13,6082187.34,5197443.77
2024-05-14,5860677.46,4948600.07
2024-05-15,5927848.92,5008114.38
2024-05-16,5916570.69,4974977.09
2024-05-17,6079615.99,5153018.45
2024-05-18,5810602.54,4872915.2
2024-05-19,6196617.36,5305722.33
2024-05-20,6251167.15,5305023.11
2024-05-21,6195227.63,5308778.37
2024-05-22,6412494.41,5386370.21
2024-05-23,6140871.71,5251030.3
2024-05-24,6191355.72,5277923.2
2024-05-25,6034943.2,5144359.17
2024-05-26,6852386.61,5934670.43
2024-05-27,7127464.17,6184798.14
2024-05-28,7257992.44,6256908.18
2024-05-29,10916490.27,9653919.05
2024-05-30,11736817.73,9960500.85
2024-05-31,11546518.94,9844547.67
2024-06-01,10625747.72,9030066.68
2024-06-02,9290294.22,7861426.95
2024-06-03,5058301.5,4330385.31
2024-06-04,4190233.93,3546531.28
2024-06-05,4210246.79,3555031.13
2024-06-06,4151537.67,3578641.84
2024-06-07,4592825.31,3876450.52
2024-06-08,4947794.31,4233378.27
2024-06-09,5167286.6,4342374.85
2024-06-10,5026378.32,4287699.39
2024-06-11,5536149.4,4645633.4
2024-06-12,5288478.93,4518737.8
2024-06-13,5454416.86,4601999.24
2024-06-14,5757987.96,4794035.91
2024-06-15,6144795.02,5223793.16
2024-06-16,6320921.24,5357599.59
2024-06-17,5907397.06,4935351.96
2024-06-18,5798408.9,4828108.99
2024-06-19,5557171.35,4624366.42
2024-06-20,5362292.79,4476457.15
2024-06-21,5939806.79,5010466.56
2024-06-22,5780083.29,4930674.59
2024-06-23,5947465.63,5183277.17
2024-06-24,5789897.01,5262903.01
2024-06-25,5906879.19,5815178.31
2024-06-26,5867961.72,6009064.43
2024-06-27,6064328.13,6278098.57
2024-06-28,8645495.26,8259095.71
2024-06-29,7752816.58,7915846.04
2024-06-30,7273646.88,7558176.1
2024-07-01,6588404.17,6648241.36
