Date,Revenue,COGS
2023-03-23,5200540.93,5074048.68
2023-03-24,5246193.21,5084731.14
2023-03-25,5296132.69,5138652.3
2023-03-26,5650118.03,5519943.54
2023-03-27,5804125.31,5931824.94
2023-03-28,5926745.04,6062131.28
2023-03-29,6255804.9,6411052.03
2023-03-30,9792893.62,10858805.3
2023-03-31,9697483.32,10423014.9
2023-04-01,9857887.44,10026760.19
2023-04-02,9250385.0,9149158.85
2023-04-03,8240922.6,8248427.05
2023-04-04,3971000.25,3769954.42
2023-04-05,3358990.05,3180169.86
2023-04-06,3460108.29,3231733.59
2023-04-07,3609520.25,3269652.07
2023-04-08,3951196.43,3761820.63
2023-04-09,4324320.46,4154222.02
2023-04-10,4603657.76,4547614.69
2023-04-11,4683034.34,4580007.52
2023-04-12,4840062.62,4727977.98
2023-04-13,4880240.96,4730290.9
2023-04-14,5512789.55,5249979.74
2023-04-15,5370018.73,4914784.71
2023-04-16,5436487.83,4976869.1
2023-04-17,5583815.95,4962057.05
2023-04-18,5675435.99,4882607.48
2023-04-19,5414300.5,4674295.08
2023-04-20,5666147.99,4893830.87
2023-04-21,5780133.17,5076624.77
2023-04-22,5879306.51,5080428.21
2023-04-23,5866579.35,5093356.96
2023-04-24,6179266.47,5394702.04
2023-04-25,6264631.06,5486137.24
2023-04-26,6336788.08,5615324.07
2023-04-27,6857888.03,6160024.98
2023-04-28,7973903.51,6958104.58
2023-04-29,9895474.85,8724338.37
2023-04-30,9639377.29,8198923.35
2023-05-01,8896514.86,7506805.86
2023-05-02,7735822.93,6553444.49
2023-05-03,6315585.36,5695184.13
2023-05-04,3361561.05,2734395.01
2023-05-05,3640782.44,3031060.65
2023-05-06,3804329.83,3185080.81
2023-05-07,4231204.3,3583408.79
2023-05-08,4282359.53,3636876.82
2023-05-09,4563481.66,3876673.4
2023-05-10,4753530.39,4070935.3
2023-05-11,5058172.71,4333422.83
2023-05-12,5059364.64,4380915.5
2023-05-13,5477107.89,4716890.2
2023-05-14,5746542.57,4990726.62
2023-05-15,5618838.0,4860698.63
2023-05-16,5801174.2,5109130.19
2023-05-17,5923954.66,5248575.48
2023-05-18,5766063.48,4996115.45
2023-05-19,5313020.55,4531986.09
2023-05-20,5510744.36,4805939.74
2023-05-21,5766424.32,5089130.01
2023-05-22,5775378.46,5099452.0
2023-05-23,6218393.72,5338954.04
2023-05-24,6244246.5,5474017.69
2023-05-25,6028523.35,5185480.26
2023-05-26,5667558.34,4853945.69
2023-05-27,6076834.57,5334185.62
2023-05-28,6409911.99,5613623.58
2023-05-29,7000969.82,6247599.06
2023-05-30,9992953.83,9289069.95
2023-05-31,10363818.65,10183919.7
2023-06-01,10515849.13,9549974.67
2023-06-02,9768071.26,8513330.94
2023-06-03,7976315.66,7007777.89
2023-06-04,4696922.77,3877412.44
2023-06-05,4084460.34,3451715.01
2023-06-06,4183599.57,3538210.33
2023-06-07,4242555.65,3693161.29
2023-06-08,4502775.28,3849835.15
2023-06-09,4665604.04,3936370.58
2023-06-10,5005214.33,4241335.6
2023-06-11,4911906.97,4199697.69
2023-06-12,5375717.18,4590537.86
2023-06-13,5243451.35,4497841.95
2023-06-14,5426826.95,4717834.0
2023-06-15,5638024.52,4890036.2
2023-06-16,5686249.52,4986870.57
2023-06-17,5828861.45,5099980.5
2023-06-18,5520019.54,4708622.3
2023-06-19,5383103.42,4617706.36
2023-06-20,5321740.03,4492142.45
2023-06-21,5329455.25,4618795.83
2023-06-22,5631209.49,4857074.27
2023-06-23,5368056.59,4664131.54
2023-06-24,5447093.93,4879583.91
2023-06-25,5314914.65,4904022.11
2023-06-26,5451142.26,5367453.05
2023-06-27,5680542.2,5761050.36
2023-06-28,6140025.13,6406547.01
2023-06-29,8135627.0,8250348.05
2023-06-30,7192351.67,7393519.05
2023-07-01,6528234.26,6933267.26
2023-07-02,5966373.47,6107103.86
2023-07-03,5232237.42,5479657.23
2023-07-04,2140927.32,2101584.7
2023-07-05,2150416.83,2133634.81
2023-07-06,2300901.2,2297981.61
2023-07-07,2732553.28,2680025.71
2023-07-08,2908402.25,2939288.09
2023-07-09,3344387.64,3322410.62
2023-07-10,3598087.08,3706372.21
2023-07-11,3856809.14,4007829.76
2023-07-12,3890591.36,4063079.11
2023-07-13,3798165.41,3971923.67
2023-07-14,3797141.6,3891945.71
2023-07-15,4036505.93,4056648.68
2023-07-16,4038845.06,4102190.08
2023-07-17,4088890.89,4339503.58
2023-07-18,4274075.22,4479708.47
2023-07-19,4040930.77,4141427.85
2023-07-20,4367256.3,4249432.83
2023-07-21,4222432.48,3778982.12
2023-07-22,4452176.35,3959299.24
2023-07-23,4657837.11,4239756.09
2023-07-24,4647673.93,4106291.24
2023-07-25,4542507.56,3969580.36
2023-07-26,4841467.72,4412949.62
2023-07-27,4933143.37,4419073.02
2023-07-28,4967174.16,4316645.69
2023-07-29,5324843.74,4639483.79
2023-07-30,5730990.38,5309883.54
2023-07-31,6717009.62,6330965.66
2023-08-01,6561215.3,5917732.7
2023-08-02,6157248.76,5686273.23
2023-08-03,5444302.52,5236280.07
2023-08-04,4597473.18,4140972.23
2023-08-05,3129310.52,2838670.58
2023-08-06,2851485.86,2695972.33
2023-08-07,2941444.95,2839465.81
2023-08-08,2889840.89,2823569.42
2023-08-09,2775558.9,2709016.13
2023-08-10,3056571.32,3031602.55
2023-08-11,3212266.87,3092788.0
2023-08-12,3102688.77,2962075.32
2023-08-13,3211697.23,3132698.57
2023-08-14,3431299.12,3499277.59
2023-08-15,3522478.48,3597201.13
2023-08-16,3347040.77,3441759.92
2023-08-17,3567487.92,3690294.84
2023-08-18,3452192.19,3312854.27
2023-08-19,3560080.64,3279212.17
2023-08-20,3483828.54,3400449.42
2023-08-21,3426767.63,3417865.86
2023-08-22,3739464.56,3786921.12
2023-08-23,3269473.65,3177102.86
2023-08-24,3378928.76,3520594.36
2023-08-25,3613624.98,3499396.48
2023-08-26,3501628.61,3330882.81
2023-08-27,3834978.13,3615832.45
2023-08-28,5562599.88,5754849.47
2023-08-29,7455303.85,7909272.26
2023-08-30,7284387.29,7569421.02
2023-08-31,7601342.77,7989714.32
2023-09-01,6289479.58,6508195.17
2023-09-02,4245635.67,4017027.56
2023-09-03,2174235.02,2020934.69
2023-09-04,2403938.22,2196392.99
2023-09-05,2577178.87,2400987.25
2023-09-06,2648179.71,2505307.25
2023-09-07,2956613.06,2745073.88
2023-09-08,3170792.4,3037208.59
2023-09-09,3105816.2,2886142.49
2023-09-10,3178477.31,2973649.53
2023-09-11,3423032.75,3301498.9
2023-09-12,3402379.14,3278166.29
2023-09-13,3443428.24,3336363.97
2023-09-14,3335840.77,3223938.19
2023-09-15,3378078.23,3233062.9
2023-09-16,3256577.19,3044584.03
2023-09-17,3040324.19,2826197.33
2023-09-18,3249053.15,3078022.78
2023-09-19,3395235.25,3220153.21
2023-09-20,3160321.46,2898480.12
2023-09-21,3562995.98,3410768.98
2023-09-22,3416076.5,3296135.08
2023-09-23,3368402.9,3171435.17
2023-09-24,3430600.22,3263826.61
2023-09-25,3791704.25,3721913.92
2023-09-26,4363045.14,4092578.68
2023-09-27,4898422.69,4688485.57
2023-09-28,5483792.78,5214344.04
2023-09-29,4902528.13,4684340.66
2023-09-30,4404785.7,4198698.77
2023-10-01,3538444.62,3405723.63
2023-10-02,2654213.46,2238966.41
2023-10-03,2083365.23,1744706.83
2023-10-04,2429957.64,2059706.23
2023-10-05,2330454.46,1979414.04
2023-10-06,2600608.66,2196046.56
2023-10-07,2427963.38,2063843.91
2023-10-08,2653336.62,2224279.45
2023-10-09,2551561.96,2195948.81
2023-10-10,2670173.59,2256626.87
2023-10-11,2828272.33,2453441.2
2023-10-12,2848533.28,2379440.67
2023-10-13,3056032.87,2612529.54
2023-10-14,2922945.92,2498532.29
2023-10-15,2893878.96,2494968.57
2023-10-16,2938668.99,2553598.9
2023-10-17,2975944.45,2546101.09
2023-10-18,3023397.18,2505048.13
2023-10-19,3125808.74,2620670.52
2023-10-20,3146407.4,2611642.61
2023-10-21,2932679.95,2410102.0
2023-10-22,2958673.35,2527724.4
2023-10-23,3073907.96,2624837.35
2023-10-24,2981732.6,2482121.95
2023-10-25,3358345.83,2821196.81
2023-10-26,3169737.4,2562894.84
2023-10-27,3355926.55,2762183.8
2023-10-28,4067750.88,3517364.24
2023-10-29,5015617.25,4447909.54
2023-10-30,4992285.29,4493059.68
2023-10-31,4687391.1,4140352.51
2023-11-01,4095428.5,3530355.74
2023-11-02,2990601.34,2503658.05
2023-11-03,1714359.68,1376985.45
2023-11-04,1835709.74,1516623.84
2023-11-05,2179373.18,1823057.08
2023-11-06,2280371.22,1929855.44
2023-11-07,2135002.91,1788426.6
2023-11-08,2204053.62,1854815.13
2023-11-09,2281905.8,1890512.02
2023-11-10,2516615.13,2103280.98
2023-11-11,2409611.04,1997452.78
2023-11-12,2667816.73,2204488.46
2023-11-13,2780894.95,2380375.75
2023-11-14,2652403.55,2266978.57
2023-11-15,2546386.57,2150920.71
2023-11-16,2569543.43,2173033.14
2023-11-17,2371883.82,1976572.79
2023-11-18,2395466.25,2017978.47
2023-11-19,2214399.78,1984736.78
2023-11-20,2321022.12,2116075.49
2023-11-21,1979335.22,1927992.06
2023-11-22,1913343.09,1912583.98
2023-11-23,1863513.27,1877088.19
2023-11-24,1994765.49,1957342.18
2023-11-25,1936485.35,1897569.05
2023-11-26,2362097.81,2343576.37
2023-11-27,2815640.5,2913956.3
2023-11-28,3220195.2,3354939.82
2023-11-29,2874188.67,3009567.86
2023-11-30,2693892.32,2763237.2
2023-12-01,2185402.11,2114469.38
2023-12-02,1554864.4,1510163.82
2023-12-03,1250463.03,1080035.01
2023-12-04,1398091.92,1269194.33
2023-12-05,1573551.82,1527996.21
2023-12-06,1519502.56,1512272.63
2023-12-07,1482447.87,1464720.33
2023-12-08,1566373.16,1556752.2
2023-12-09,1722622.0,1745596.95
2023-12-10,1822647.59,1875294.75
2023-12-11,1830768.57,1883173.32
2023-12-12,2023195.99,1994570.17
2023-12-13,2142544.92,2127303.45
2023-12-14,2065896.21,2044506.84
2023-12-15,2101192.1,2143247.14
2023-12-16,2171391.26,2212979.78
2023-12-17,2206111.06,2306146.3
2023-12-18,2287500.11,2350795.97
2023-12-19,2415881.01,2474550.65
2023-12-20,2521665.41,2575959.31
2023-12-21,2598625.96,2728386.23
2023-12-22,2532136.04,2633658.22
2023-12-23,2286571.05,2403640.94
2023-12-24,1998281.25,2116499.76
2023-12-25,2059214.33,2092008.5
2023-12-26,2435527.31,2393514.29
2023-12-27,2635220.79,2561900.72
2023-12-28,3888413.75,4164549.84
2023-12-29,4804360.81,4866770.88
2023-12-30,4382143.14,4486222.5
2023-12-31,3973633.96,4171534.72
2024-01-01,3440425.03,3203581.4
2024-01-02,1687409.2,1402174.98
2024-01-03,1446329.12,1039623.25
2024-01-04,1515799.62,1130980.54
2024-01-05,1668923.93,1281636.33
2024-01-06,1733688.36,1382378.05
2024-01-07,1895642.78,1476646.61
2024-01-08,1986959.94,1590554.62
2024-01-09,2015329.55,1612220.97
2024-01-10,2097541.62,1707507.39
2024-01-11,2162338.38,1688034.01
2024-01-12,2072175.76,1617284.14
2024-01-13,2197588.31,1682169.68
2024-01-14,2158292.57,1723652.65
2024-01-15,2166674.7,1753217.79
2024-01-16,2293899.06,1813913.55
2024-01-17,2323299.18,1859788.08
2024-01-18,2210593.19,1776391.69
2024-01-19,2212592.43,1797056.45
2024-01-20,2294903.96,1785466.15
2024-01-21,2486225.44,1969481.09
2024-01-22,2427446.78,2042403.48
2024-01-23,2593664.84,2090120.75
2024-01-24,2643838.42,2131400.26
2024-01-25,2675702.36,2140942.28
2024-01-26,2871449.37,2302302.0
2024-01-27,3251301.66,2577950.77
2024-01-28,4016915.83,3449812.49
2024-01-29,4179520.53,3672994.08
2024-01-30,4074401.07,3433164.6
2024-01-31,3653165.78,2945273.55
2024-02-01,3238299.42,2537132.84
2024-02-02,2197307.4,1673090.47
2024-02-03,1811448.17,1385468.69
2024-02-04,2053233.68,1567085.94
2024-02-05,2355247.02,1887968.07
2024-02-06,2342850.53,1853914.96
2024-02-07,2528085.75,2048629.64
2024-02-08,2497479.34,2059370.44
2024-02-09,2585073.6,2047921.56
2024-02-10,2688606.16,2170949.7
2024-02-11,2856220.01,2270826.45
2024-02-12,3032855.69,2492526.8
2024-02-13,3209546.22,2636861.53
2024-02-14,3365913.92,2800342.52
2024-02-15,3144837.08,2567279.38
2024-02-16,3274560.74,2714557.56
2024-02-17,3268245.87,2667808.92
2024-02-18,3429802.39,2787507.93
2024-02-19,3513030.28,2906149.82
2024-02-20,3813007.98,3201664.1
2024-02-21,3649684.08,3035702.89
2024-02-22,3784857.26,3198400.07
2024-02-23,4226113.33,3604124.95
2024-02-24,4476905.32,3710058.16
2024-02-25,5658660.74,4825609.29
2024-02-26,5716443.42,5055910.58
2024-02-27,5372913.86,4667051.08
2024-02-28,4742956.16,4047565.59
2024-02-29,3266365.88,2738526.95
2024-03-01,1929448.92,1436052.67
2024-03-02,1663125.27,1223561.48
2024-03-03,2082062.61,1615527.38
2024-03-04,2623676.03,2226242.79
2024-03-05,3303954.76,2816953.35
2024-03-06,3273174.31,2724674.3
2024-03-07,3434725.56,2841191.51
2024-03-08,3629937.24,2986581.31
2024-03-09,3798545.06,3222776.27
2024-03-10,4157051.06,3548058.01
2024-03-11,4440246.96,3892978.75
2024-03-12,4599655.62,4052072.63
2024-03-13,4808800.93,4150030.2
2024-03-14,4789725.02,4114304.19
2024-03-15,4565218.39,3886216.37
2024-03-16,5109633.64,4451091.05
2024-03-17,5238536.94,4568853.26
2024-03-18,5175366.45,4713963.67
2024-03-19,5249460.64,4770902.28
2024-03-20,5218335.98,4817810.16
2024-03-21,5197519.41,4911006.92
2024-03-22,5077060.19,4777396.9
2024-03-23,5347565.5,4939673.2
2024-03-24,5410164.93,5093958.12
2024-03-25,5761822.8,5642536.27
2024-03-26,5987118.79,5858596.15
2024-03-27,6281231.1,6324780.49
2024-03-28,6178881.7,6068560.51
2024-03-29,9760635.87,9753099.47
2024-03-30,9744838.24,10011320.49
2024-03-31,9968381.74,9917333.86
2024-04-01,9145881.45,9307277.19
2024-04-02,8419491.35,8161070.56
2024-04-03,4057393.53,3785505.69
2024-04-04,3314059.85,3005465.75
2024-04-05,3514737.21,3111363.2
2024-04-06,3721885.47,3298830.77
2024-04-07,4058105.0,3711788.96
2024-04-08,4505287.22,4211599.28
2024-04-09,4666868.08,4401434.92
2024-04-10,4736132.77,4512995.89
2024-04-11,4883479.18,4595337.96
2024-04-12,4797631.57,4477057.1
2024-04-13,5585701.68,5132464.17
2024-04-14,5421568.0,4829605.11
2024-04-15,5534351.89,4975226.06
2024-04-16,5793387.96,5044060.02
2024-04-17,5777926.98,4897452.57
2024-04-18,5416147.95,4483757.78
2024-04-19,5803251.18,4834431.88
2024-04-20,5876422.99,4948042.62
2024-04-21,6002693.9,5097457.51
2024-04-22,6072143.81,5247328.14
2024-04-23,6502493.11,5568834.83
2024-04-24,6350460.36,5487667.94
2024-04-25,6415036.48,5504700.05
2024-04-26,6923200.22,5877736.19
2024-04-27,7975503.8,6717769.84
2024-04-28,9961012.94,8619721.12
2024-04-29,10007099.55,8399884.83
2024-04-30,9218994.09,7781023.64
2024-05-01,7726190.28,6660872.94
2024-05-02,6533817.31,5558821.48
2024-05-03,3352556.08,2708863.69
2024-05-04,3782006.99,2907920.04
2024-05-05,3797689.01,3065682.09
2024-05-06,4381694.37,3555899.58
2024-05-07,4410627.37,3639188.8
2024-05-08,4687523.28,3935957.74
2024-05-09,4765277.08,3965191.87
2024-05-10,4939510.6,4124814.45
2024-05-11,5178020.35,4274898.49
2024-05-12,5576199.11,4662417.35
2024-05-13,5891653.83,5091716.08
2024-05-14,5797977.12,4905033.8
2024-05-15,6020533.94,5202250.94
2024-05-16,5967183.9,5084342.64
2024-05-17,5590457.72,4783935.47
2024-05-18,5499347.72,4559672.73
2024-05-19,5671992.25,4733156.24
2024-05-20,5887982.76,5125184.22
2024-05-21,6123003.29,5311751.73
2024-05-22,6470299.41,5517217.13
2024-05-23,6222539.88,5220906.89
2024-05-24,5782210.37,4853516.49
2024-05-25,5749971.8,4806848.44
2024-05-26,6309410.22,5370408.06
2024-05-27,6717474.78,5879448.84
2024-05-28,7386187.44,6557303.86
2024-05-29,10022370.13,9677425.62
2024-05-30,10499235.08,9985306.63
2024-05-31,10532145.32,9277238.99
2024-06-01,9556369.25,8161879.06
2024-06-02,8077472.91,6740016.1
2024-06-03,4886049.2,4059237.27
2024-06-04,4198848.43,3324025.23
2024-06-05,4245455.1,3488327.17
2024-06-06,4198772.5,3526626.97
2024-06-07,4494482.98,3689137.91
2024-06-08,4785906.36,3890651.08
2024-06-09,5041361.23,4129621.74
2024-06-10,5013341.77,4210268.13
2024-06-11,5529790.54,4609754.94
2024-06-12,5340645.76,4434673.08
2024-06-13,5438906.0,4599073.39
2024-06-14,5595586.53,4744392.26
2024-06-15,5739960.88,4858989.34
2024-06-16,5828568.98,5013144.24
2024-06-17,5641886.16,4823846.11
2024-06-18,5612881.74,4717610.96
2024-06-19,5458845.07,4628759.62
2024-06-20,5291198.72,4374810.38
2024-06-21,5530373.88,4682716.68
2024-06-22,5387678.74,4599047.44
2024-06-23,5508637.19,4858935.58
2024-06-24,5497421.84,4987986.87
2024-06-25,5820343.68,5524344.8
2024-06-26,5879188.14,5830912.77
2024-06-27,6111174.88,6123602.09
2024-06-28,8118861.35,7798375.47
2024-06-29,7265299.85,7107115.56
2024-06-30,6841225.91,6932995.8
2024-07-01,5978554.65,6143328.25
