Date,Revenue,COGS
2023-03-21,5098839.41,4939965.45
2023-03-22,5188166.07,5015041.28
2023-03-23,5164232.8,4996886.28
2023-03-24,5072783.94,4928790.63
2023-03-25,5322472.16,5205421.67
2023-03-26,5576406.18,5408550.57
2023-03-27,5839225.16,5869902.84
2023-03-28,6035041.57,6089293.64
2023-03-29,6037251.59,6218672.96
2023-03-30,9616640.24,10680700.28
2023-03-31,9785022.91,10213037.48
2023-04-01,10007988.28,9724130.39
2023-04-02,9327555.09,9107235.31
2023-04-03,8141911.62,8387967.54
2023-04-04,4001688.46,3801065.33
2023-04-05,3399206.73,3273335.45
2023-04-06,3585859.17,3404934.2
2023-04-07,3703745.01,3344976.01
2023-04-08,3989233.74,3779744.78
2023-04-09,4299147.94,4039014.83
2023-04-10,4638693.92,4517147.74
2023-04-11,4599705.21,4498504.34
2023-04-12,4767648.51,4667644.27
2023-04-13,4847478.25,4680125.9
2023-04-14,5409760.99,5302126.93
2023-04-15,5381822.79,4904884.81
2023-04-16,5364348.21,4921824.31
2023-04-17,5564335.99,4988947.95
2023-04-18,5634038.2,4852988.69
2023-04-19,5212985.51,4651798.48
2023-04-20,5833585.13,5120059.35
2023-04-21,5849614.6,5059993.22
2023-04-22,5976681.52,5231663.05
2023-04-23,5885403.41,5089630.34
2023-04-24,6287731.25,5566995.43
2023-04-25,6441982.86,5686876.43
2023-04-26,6431548.45,5759195.49
2023-04-27,6832527.24,6126186.05
2023-04-28,7900128.37,6804754.16
2023-04-29,9818363.07,8444927.19
2023-04-30,9480561.17,7805610.71
2023-05-01,8712830.52,7387703.16
2023-05-02,7743098.83,6565350.75
2023-05-03,6435318.33,5856135.89
2023-05-04,3256503.91,2666310.23
2023-05-05,3696525.39,3141702.6
2023-05-06,3777776.8,3301889.15
2023-05-07,4265811.34,3745795.34
2023-05-08,4357155.89,3876330.07
2023-05-09,4573771.6,4024344.36
2023-05-10,4757293.7,4189459.86
2023-05-11,4986702.85,4369018.67
2023-05-12,5144010.25,4521277.11
2023-05-13,5460360.98,4782583.6
2023-05-14,5693998.94,4984727.23
2023-05-15,5703271.95,4958605.25
2023-05-16,5842794.97,5180290.89
2023-05-17,5906046.51,5316724.23
2023-05-18,5695185.4,4929677.27
2023-05-19,5496141.15,4745725.49
2023-05-20,5507436.68,4802112.06
2023-05-21,5785835.84,5105504.5
2023-05-22,5861503.6,5151977.47
2023-05-23,6301719.85,5575987.32
2023-05-24,6178458.44,5400679.31
2023-05-25,5890831.24,5055076.8
2023-05-26,5668979.52,4918185.36
2023-05-27,6197817.8,5456683.86
2023-05-28,6391064.12,5511797.15
2023-05-29,6953141.3,6134425.2
2023-05-30,10034670.89,9021691.54
2023-05-31,10265664.51,10039818.62
2023-06-01,10333616.5,9133340.22
2023-06-02,9480463.45,8049407.89
2023-06-03,7991090.08,6930895.65
2023-06-04,4649944.5,3939580.57
2023-06-05,4102205.39,3569674.82
2023-06-06,4169492.15,3626614.36
2023-06-07,4271091.01,3784540.32
2023-06-08,4525031.95,4023446.65
2023-06-09,4677562.96,4058409.02
2023-06-10,4907948.27,4326933.35
2023-06-11,4789701.09,4206174.32
2023-06-12,5341520.95,4566285.95
2023-06-13,5164467.4,4502576.65
2023-06-14,5376601.08,4770398.0
2023-06-15,5534023.74,4902143.01
2023-06-16,5557738.94,4913758.3
2023-06-17,5739864.62,5041413.27
2023-06-18,5450737.85,4701508.4
2023-06-19,5485674.31,4718648.02
2023-06-20,5277976.96,4506008.0
2023-06-21,5235486.13,4652888.5
2023-06-22,5752108.6,4908675.98
2023-06-23,5396363.73,4694093.7
2023-06-24,5509798.99,5027412.17
2023-06-25,5329887.84,5028387.39
2023-06-26,5525331.56,5338608.82
2023-06-27,5794741.09,5772453.94
2023-06-28,6220971.57,6327666.9
2023-06-29,8194164.02,8254380.33
2023-06-30,7441493.76,7503008.87
2023-07-01,6520847.31,6881611.04
2023-07-02,6071762.77,6204412.88
2023-07-03,5385332.14,5558015.81
2023-07-04,2270897.81,2146274.9
2023-07-05,2155959.8,2084770.27
2023-07-06,2314797.63,2313310.18
2023-07-07,2788753.6,2737484.69
2023-07-08,2973802.89,3005920.19
2023-07-09,3529745.49,3510763.99
2023-07-10,3697493.12,3926159.6
2023-07-11,3817225.18,4071501.02
2023-07-12,3910607.15,4143672.16
2023-07-13,3852852.22,4114454.26
2023-07-14,3847125.1,3980706.93
2023-07-15,4129840.08,4113128.79
2023-07-16,4152325.33,4158769.62
2023-07-17,4108659.01,4419543.46
2023-07-18,4388411.27,4541135.05
2023-07-19,4147687.15,4245355.22
2023-07-20,4506640.12,4454632.27
2023-07-21,4262922.22,3926557.61
2023-07-22,4536236.1,4165480.93
2023-07-23,4611567.15,4384548.58
2023-07-24,4616881.56,4283302.44
2023-07-25,4605744.63,4212319.97
2023-07-26,4768363.22,4579635.1
2023-07-27,4875953.17,4627987.61
2023-07-28,4940310.17,4488599.83
2023-07-29,5474779.8,4861700.7
2023-07-30,5967860.71,5499088.91
2023-07-31,6959060.29,6684999.59
2023-08-01,6701714.2,6114128.94
2023-08-02,6475671.79,5996534.35
2023-08-03,5654276.34,5483242.73
2023-08-04,4627308.33,4351061.2
2023-08-05,3272167.63,3072872.91
2023-08-06,2838705.54,2848755.99
2023-08-07,2948960.58,2946299.95
2023-08-08,2904408.81,2994652.97
2023-08-09,2826829.84,2915594.69
2023-08-10,3041745.36,3205486.88
2023-08-11,3255466.57,3308922.38
2023-08-12,3300343.76,3279097.38
2023-08-13,3348614.16,3389028.63
2023-08-14,3530466.19,3748237.58
2023-08-15,3559943.28,3816864.59
2023-08-16,3494342.83,3745181.42
2023-08-17,3636482.29,4002740.71
2023-08-18,3620030.91,3708832.45
2023-08-19,3689056.44,3592304.56
2023-08-20,3595698.9,3719592.63
2023-08-21,3510277.39,3674611.7
2023-08-22,3782222.51,4041306.52
2023-08-23,3425826.68,3488775.98
2023-08-24,3598939.87,3953796.14
2023-08-25,3662581.52,3784654.93
2023-08-26,3629300.16,3682747.99
2023-08-27,3796387.17,3809298.8
2023-08-28,5561527.59,5860232.53
2023-08-29,7648677.52,8175254.55
2023-08-30,7166596.28,7719870.08
2023-08-31,7551018.89,8210764.09
2023-09-01,6391536.97,6815922.79
2023-09-02,4268828.37,4272242.73
2023-09-03,2246501.31,2029034.9
2023-09-04,2406960.94,2162673.96
2023-09-05,2715280.39,2541928.91
2023-09-06,2704890.44,2587546.21
2023-09-07,2961809.42,2793124.79
2023-09-08,3132193.43,3086625.66
2023-09-09,3099263.18,2985042.75
2023-09-10,3158361.07,3050390.9
2023-09-11,3351328.88,3280649.69
2023-09-12,3489989.29,3403048.87
2023-09-13,3525125.71,3476183.17
2023-09-14,3434107.67,3321236.26
2023-09-15,3304402.98,3245848.01
2023-09-16,3207870.79,3081816.33
2023-09-17,3055209.68,2917017.41
2023-09-18,3345364.81,3183797.99
2023-09-19,3549248.85,3428286.65
2023-09-20,3286663.97,3062822.39
2023-09-21,3569249.82,3419579.45
2023-09-22,3391080.1,3328604.37
2023-09-23,3415068.21,3192834.75
2023-09-24,3511635.58,3462156.41
2023-09-25,3867681.41,3780112.63
2023-09-26,4405955.93,4157701.09
2023-09-27,4898062.24,4756423.81
2023-09-28,5567224.71,5386427.44
2023-09-29,4984558.36,4811072.79
2023-09-30,4532681.54,4367932.51
2023-10-01,3760850.85,3558277.17
2023-10-02,2717900.39,2331708.36
2023-10-03,2052155.35,1699391.1
2023-10-04,2414921.27,2069666.51
2023-10-05,2379574.89,2047702.68
2023-10-06,2671740.86,2295113.81
2023-10-07,2446810.55,2038759.64
2023-10-08,2660964.71,2248337.77
2023-10-09,2571283.71,2212924.9
2023-10-10,2696394.08,2308896.75
2023-10-11,2913559.33,2533726.81
2023-10-12,2889115.7,2475532.66
2023-10-13,3167604.27,2732079.34
2023-10-14,2951432.04,2541083.36
2023-10-15,2961285.3,2567434.13
2023-10-16,2991017.23,2640908.4
2023-10-17,3009579.93,2579420.24
2023-10-18,3035863.39,2519097.34
2023-10-19,3206663.53,2669218.01
2023-10-20,3201583.42,2677410.84
2023-10-21,3001808.75,2490386.86
2023-10-22,3020149.44,2608863.89
2023-10-23,3103540.1,2676879.3
2023-10-24,3071001.58,2582400.66
2023-10-25,3374200.87,2850780.66
2023-10-26,3244726.4,2658243.42
2023-10-27,3346144.34,2798902.22
2023-10-28,4164898.75,3579220.42
2023-10-29,5094591.11,4508629.93
2023-10-30,4980277.43,4480249.52
2023-10-31,4742654.97,4250366.25
2023-11-01,4296695.82,3713376.57
2023-11-02,3093028.65,2650581.14
2023-11-03,1733222.33,1426151.25
2023-11-04,1774815.95,1486960.9
2023-11-05,2131424.77,1782897.97
2023-11-06,2254304.79,1936808.5
2023-11-07,2144873.61,1770539.19
2023-11-08,2268332.99,1890845.3
2023-11-09,2335757.59,1941535.89
2023-11-10,2539673.2,2122389.01
2023-11-11,2460739.37,2028080.52
2023-11-12,2748613.33,2269399.52
2023-11-13,2855997.98,2474685.36
2023-11-14,2841125.99,2456514.13
2023-11-15,2734440.66,2346144.85
2023-11-16,2635580.28,2236145.29
2023-11-17,2420463.67,1995376.05
2023-11-18,2430443.68,2001343.12
2023-11-19,2349474.76,2027912.92
2023-11-20,2516790.92,2240402.89
2023-11-21,2096565.66,1981437.88
2023-11-22,2021414.82,1950129.81
2023-11-23,1940370.8,1853447.02
2023-11-24,2008611.59,1953285.2
2023-11-25,1972190.67,1901723.89
2023-11-26,2438541.11,2308458.53
2023-11-27,3044011.7,3091383.48
2023-11-28,3400483.4,3551359.39
2023-11-29,3099378.6,3210086.02
2023-11-30,2891882.71,2908219.62
2023-12-01,2428486.52,2258921.57
2023-12-02,1636055.75,1535399.59
2023-12-03,1327180.36,1163507.23
2023-12-04,1457337.09,1263447.66
2023-12-05,1633509.34,1563987.17
2023-12-06,1583549.78,1563774.02
2023-12-07,1587322.59,1518909.93
2023-12-08,1627328.94,1597960.92
2023-12-09,1796887.66,1778896.47
2023-12-10,1928533.82,1921538.49
2023-12-11,1915468.82,1922349.11
2023-12-12,2125902.19,2063020.72
2023-12-13,2301571.85,2208038.5
2023-12-14,2284480.44,2150964.94
2023-12-15,2313535.73,2250193.47
2023-12-16,2414164.85,2376285.57
2023-12-17,2446968.16,2429219.82
2023-12-18,2468699.92,2508332.23
2023-12-19,2611075.37,2667583.03
2023-12-20,2725361.49,2747900.35
2023-12-21,2831503.9,2968383.4
2023-12-22,2746701.85,2880481.5
2023-12-23,2545051.24,2597784.31
2023-12-24,2279682.37,2281713.12
2023-12-25,2381883.64,2335901.07
2023-12-26,2652575.19,2580688.22
2023-12-27,2754663.56,2636270.3
2023-12-28,3818191.1,4136079.75
2023-12-29,4902969.77,5060296.95
2023-12-30,4618810.4,4819489.38
2023-12-31,4175990.71,4368436.21
2024-01-01,3714644.37,3554390.05
2024-01-02,1904193.15,1543868.2
2024-01-03,1482427.33,1074811.72
2024-01-04,1560427.29,1128017.51
2024-01-05,1753561.92,1299459.48
2024-01-06,1753399.04,1394196.52
2024-01-07,1965858.29,1517114.73
2024-01-08,1967362.43,1564910.58
2024-01-09,2092791.58,1645499.05
2024-01-10,2129185.96,1697502.08
2024-01-11,2255106.24,1752405.39
2024-01-12,2127383.03,1636713.27
2024-01-13,2246043.03,1700391.28
2024-01-14,2191747.27,1729724.54
2024-01-15,2260726.78,1827293.99
2024-01-16,2386853.25,1889153.27
2024-01-17,2351712.25,1867580.76
2024-01-18,2268526.76,1847521.96
2024-01-19,2301765.48,1836590.06
2024-01-20,2285236.14,1784956.31
2024-01-21,2554017.35,2056264.97
2024-01-22,2467281.88,2074970.27
2024-01-23,2699713.41,2176494.94
2024-01-24,2747311.45,2232971.07
2024-01-25,2700468.25,2197784.32
2024-01-26,2891884.99,2279260.58
2024-01-27,3261600.26,2572926.89
2024-01-28,4138654.7,3600349.63
2024-01-29,4328233.75,3898081.0
2024-01-30,4258334.39,3603978.84
2024-01-31,3871128.82,3192792.42
2024-02-01,3452014.04,2741905.05
2024-02-02,2155767.99,1650143.65
2024-02-03,1834265.26,1363867.32
2024-02-04,2189473.47,1656612.84
2024-02-05,2459528.74,1941174.82
2024-02-06,2385168.75,1846459.23
2024-02-07,2697356.29,2164715.09
2024-02-08,2605638.54,2131798.01
2024-02-09,2617443.65,2073659.97
2024-02-10,2755433.93,2188939.43
2024-02-11,2955856.12,2347071.78
2024-02-12,3161854.49,2636572.06
2024-02-13,3289450.41,2703370.74
2024-02-14,3424015.91,2877824.68
2024-02-15,3253553.8,2647360.12
2024-02-16,3467382.08,2883673.44
2024-02-17,3327143.88,2743759.08
2024-02-18,3522424.77,2923049.51
2024-02-19,3613557.58,3026659.75
2024-02-20,3899492.88,3329247.69
2024-02-21,3823143.69,3251699.05
2024-02-22,3853008.17,3295638.06
2024-02-23,4295652.1,3720765.52
2024-02-24,4484378.42,3792049.14
2024-02-25,5838007.28,4955921.52
2024-02-26,5867706.17,5252498.3
2024-02-27,5366985.05,4700878.86
2024-02-28,4819195.97,4159628.27
2024-02-29,3558405.85,3057829.26
2024-03-01,1941635.74,1431348.2
2024-03-02,1610086.45,1171672.35
2024-03-03,2092157.87,1637011.07
2024-03-04,2663705.11,2237116.68
2024-03-05,3241836.27,2818842.67
2024-03-06,3255688.95,2735545.09
2024-03-07,3446575.89,2868541.71
2024-03-08,3655098.37,3048398.35
2024-03-09,3776862.23,3256011.78
2024-03-10,4216284.2,3692566.97
2024-03-11,4467065.56,4013559.69
2024-03-12,4605110.71,4114837.06
2024-03-13,4785831.56,4313916.13
2024-03-14,4762761.38,4276037.15
2024-03-15,4651877.28,4149577.97
2024-03-16,5045128.83,4568161.58
2024-03-17,5273015.97,4638077.05
2024-03-18,5256411.59,4748646.06
2024-03-19,5224063.4,4798249.73
2024-03-20,5295867.32,4853935.73
2024-03-21,5317006.03,4963544.15
2024-03-22,5130254.07,4818756.25
2024-03-23,5244826.88,4873585.36
2024-03-24,5485339.59,5174069.85
2024-03-25,5818860.98,5643407.98
2024-03-26,6147790.76,5893319.57
2024-03-27,6219439.79,6247820.21
2024-03-28,6156143.07,6137946.26
2024-03-29,9696209.01,9651104.19
2024-03-30,9840946.01,9983788.49
2024-03-31,10140008.6,9904742.85
2024-04-01,9481130.48,9743482.08
2024-04-02,8373781.26,8348883.09
2024-04-03,4177863.45,3907637.1
2024-04-04,3426076.9,3181477.82
2024-04-05,3653754.02,3315779.58
2024-04-06,3830408.17,3402355.09
2024-04-07,4166106.23,3779730.84
2024-04-08,4546005.0,4178810.61
2024-04-09,4772708.43,4469929.85
2024-04-10,4706814.04,4510443.37
2024-04-11,4911618.05,4601815.58
2024-04-12,4850521.3,4528892.3
2024-04-13,5580078.19,5265098.01
2024-04-14,5557900.86,4928290.09
2024-04-15,5581185.36,5082883.09
2024-04-16,5867091.27,5139223.67
2024-04-17,5831224.83,4939069.3
2024-04-18,5394454.48,4628113.52
2024-04-19,6013372.22,5092464.39
2024-04-20,6065112.6,5003597.08
2024-04-21,6217379.68,5335017.97
2024-04-22,6222103.14,5411044.46
2024-04-23,6725213.14,5862135.55
2024-04-24,6680357.8,5875911.71
2024-04-25,6630854.22,5810301.86
2024-04-26,6874468.62,5943673.17
2024-04-27,7952519.52,6719309.71
2024-04-28,9877732.12,8618341.0
2024-04-29,10056435.56,8244899.83
2024-04-30,9171309.78,7876444.49
2024-05-01,8055759.71,7000530.76
2024-05-02,6696419.87,5741640.89
2024-05-03,3342743.84,2738365.96
2024-05-04,3878358.04,3005485.58
2024-05-05,3875774.09,3258190.05
2024-05-06,4479175.66,3733964.55
2024-05-07,4518562.47,3886519.54
2024-05-08,4732318.51,4132534.9
2024-05-09,4821317.76,4122353.36
2024-05-10,5017223.77,4259351.6
2024-05-11,5319362.24,4433755.61
2024-05-12,5671817.8,4826389.31
2024-05-13,5989468.58,5230407.84
2024-05-14,6025531.05,5126087.89
2024-05-15,6126727.18,5327040.68
2024-05-16,6080732.74,5242993.74
2024-05-17,5759222.13,4909906.21
2024-05-18,5710263.37,4737096.32
2024-05-19,5725949.66,4709743.34
2024-05-20,6097183.62,5254828.12
2024-05-21,6323036.51,5434664.48
2024-05-22,6612072.19,5793032.4
2024-05-23,6296575.54,5228902.9
2024-05-24,5828751.46,4840206.98
2024-05-25,5866995.81,4925189.95
2024-05-26,6419523.6,5561496.98
2024-05-27,6668898.54,5900513.16
2024-05-28,7360616.62,6669516.95
2024-05-29,10038928.74,9739095.61
2024-05-30,10399156.2,10164137.9
2024-05-31,10473181.93,9073592.84
2024-06-01,9641393.41,7960682.57
2024-06-02,8196065.73,6812139.17
2024-06-03,4935966.5,4207915.52
2024-06-04,4279939.61,3434126.76
2024-06-05,4318250.84,3635104.34
2024-06-06,4339491.51,3693040.02
2024-06-07,4535688.12,3875378.69
2024-06-08,4827548.26,4031068.42
2024-06-09,5004578.28,4270632.07
2024-06-10,5004081.52,4329735.84
2024-06-11,5572441.23,4677149.18
2024-06-12,5364416.35,4536769.77
2024-06-13,5507465.37,4769453.14
2024-06-14,5515899.76,4807554.92
2024-06-15,5736126.9,4876977.46
2024-06-16,5899664.3,5075056.29
2024-06-17,5723581.03,4920685.48
2024-06-18,5799267.08,4881431.33
2024-06-19,5491021.91,4736182.44
2024-06-20,5380301.05,4579225.19
2024-06-21,5694241.29,4751147.98
2024-06-22,5574143.2,4748959.23
2024-06-23,5695645.78,5070538.98
2024-06-24,5637444.5,5177867.51
2024-06-25,5948165.64,5542273.95
2024-06-26,6040985.52,5890629.06
2024-06-27,6399023.99,6210574.94
2024-06-28,8287290.8,7913604.26
2024-06-29,7685666.53,7404458.94
2024-06-30,7071027.1,7076756.97
2024-07-01,6291998.42,6552309.64
