Date,Revenue,COGS
2023-05-22,5826871.53,5181157.56
2023-05-23,6376777.59,5488205.23
2023-05-24,6349980.49,5589501.1
2023-05-25,6053691.88,5206750.57
2023-05-26,5725471.34,4910977.64
2023-05-27,6164631.04,5425628.2
2023-05-28,6410184.88,5666575.9
2023-05-29,6877583.67,6202310.8
2023-05-30,9929943.56,9412296.22
2023-05-31,10449853.25,10527896.28
2023-06-01,10618624.95,9785774.58
2023-06-02,9895924.21,8717059.35
2023-06-03,8172610.21,7263162.53
2023-06-04,4767930.23,3921605.1
2023-06-05,4131551.57,3513006.65
2023-06-06,4213274.71,3572247.83
2023-06-07,4307004.44,3777615.7
2023-06-08,4611570.12,3961711.91
2023-06-09,4715662.51,3996983.16
2023-06-10,5005256.86,4272499.27
2023-06-11,4911064.4,4220557.42
2023-06-12,5419019.19,4652266.12
2023-06-13,5343813.21,4593040.95
2023-06-14,5525615.32,4846884.24
2023-06-15,5734403.26,5011241.41
2023-06-16,5716623.34,5064258.56
2023-06-17,5840576.98,5164677.04
2023-06-18,5539076.25,4749782.63
2023-06-19,5453516.01,4698272.22
2023-06-20,5417348.92,4594427.14
2023-06-21,5457024.61,4754446.44
2023-06-22,5770356.65,5020580.82
2023-06-23,5409782.96,4742969.3
2023-06-24,5495960.8,4937577.64
2023-06-25,5341849.18,4930758.75
2023-06-26,5523679.96,5427827.21
2023-06-27,5746189.35,5814438.22
2023-06-28,6196757.03,6465492.84
2023-06-29,8299003.06,8467698.38
2023-06-30,7302899.94,7536768.35
2023-07-01,6558761.14,7039082.18
2023-07-02,6047660.14,6214902.3
2023-07-03,5374502.35,5667186.07
2023-07-04,2201897.11,2156529.82
2023-07-05,2196409.91,2177163.43
2023-07-06,2320402.17,2325514.7
2023-07-07,2784834.36,2732010.31
2023-07-08,2973821.2,2993130.68
2023-07-09,3421556.89,3395433.74
2023-07-10,3648121.7,3770657.28
2023-07-11,3896112.08,4078641.06
2023-07-12,3944424.38,4158090.25
2023-07-13,3871161.63,4062239.07
2023-07-14,3851266.15,3946764.78
2023-07-15,4092967.88,4098957.52
2023-07-16,4102637.18,4158066.84
2023-07-17,4155664.34,4431649.49
2023-07-18,4363344.54,4592913.05
2023-07-19,4134418.33,4257190.89
2023-07-20,4445751.36,4363173.91
2023-07-21,4309180.57,3865885.07
2023-07-22,4452757.81,3980851.1
2023-07-23,4700893.64,4317736.55
2023-07-24,4755631.35,4225872.16
2023-07-25,4639484.62,4078126.96
2023-07-26,4936385.61,4555946.03
2023-07-27,5025042.76,4541301.49
2023-07-28,5064740.88,4416951.52
2023-07-29,5468793.76,4768214.74
2023-07-30,5799230.89,5428094.22
2023-07-31,6850168.18,6507985.28
2023-08-01,6620377.36,5996437.36
2023-08-02,6168281.92,5770861.51
2023-08-03,5483763.41,5358354.34
2023-08-04,4674541.96,4245320.32
2023-08-05,3157598.66,2895992.52
2023-08-06,2887864.1,2764706.38
2023-08-07,2943846.29,2882766.41
2023-08-08,2905401.01,2895397.14
2023-08-09,2798034.84,2780021.16
2023-08-10,3033757.42,3089886.9
2023-08-11,3206843.4,3152557.14
2023-08-12,3166584.46,3050070.07
2023-08-13,3250572.79,3227169.56
2023-08-14,3403843.27,3563074.29
2023-08-15,3514330.44,3692140.73
2023-08-16,3352559.08,3535759.95
2023-08-17,3554003.09,3777100.98
2023-08-18,3494277.42,3417319.49
2023-08-19,3607500.23,3343373.11
2023-08-20,3551425.99,3485245.56
2023-08-21,3420067.52,3481321.26
2023-08-22,3767899.7,3904705.21
2023-08-23,3297769.75,3259795.81
2023-08-24,3397372.8,3627240.12
2023-08-25,3604525.22,3547618.79
2023-08-26,3560140.5,3424180.93
2023-08-27,3698862.45,3572915.8
2023-08-28,5353068.82,5737726.59
2023-08-29,7389642.65,8122949.29
2023-08-30,7190698.19,7702123.67
2023-08-31,7581769.09,8252086.72
2023-09-01,6404332.16,6770006.67
2023-09-02,4341825.19,4178565.31
2023-09-03,2200994.35,2072056.55
2023-09-04,2410806.38,2210735.38
2023-09-05,2641120.71,2469626.45
2023-09-06,2714278.26,2588112.8
2023-09-07,2969408.49,2771499.26
2023-09-08,3223970.38,3118640.08
2023-09-09,3105024.05,2911053.95
2023-09-10,3174578.39,2983836.26
2023-09-11,3417284.2,3334481.96
2023-09-12,3469180.14,3359952.73
2023-09-13,3511949.81,3435788.34
2023-09-14,3363877.29,3285499.87
2023-09-15,3411350.49,3290456.64
2023-09-16,3308853.74,3115252.33
2023-09-17,3096806.8,2890463.91
2023-09-18,3301468.91,3152869.59
2023-09-19,3471811.48,3321666.99
2023-09-20,3240900.92,2970850.84
2023-09-21,3575872.73,3454051.93
2023-09-22,3430530.91,3363329.65
2023-09-23,3374202.37,3208439.69
2023-09-24,3449755.26,3315826.22
2023-09-25,3747939.85,3731299.35
2023-09-26,4367195.42,4148279.72
2023-09-27,4943203.85,4777304.26
2023-09-28,5529418.78,5292329.65
2023-09-29,5032032.12,4828569.12
2023-09-30,4535006.69,4377665.58
2023-10-01,3645828.86,3549196.25
2023-10-02,2707107.73,2281348.21
2023-10-03,2057715.23,1737569.64
2023-10-04,2458401.97,2096827.19
2023-10-05,2347929.39,2011916.75
2023-10-06,2661922.87,2262695.89
2023-10-07,2436202.39,2094703.36
2023-10-08,2712962.08,2286094.92
2023-10-09,2588699.24,2237078.86
2023-10-10,2699177.84,2279600.67
2023-10-11,2863733.99,2503259.86
2023-10-12,2892473.62,2417841.52
2023-10-13,3130367.14,2689717.84
2023-10-14,2962592.39,2557738.19
2023-10-15,2956291.82,2564617.2
2023-10-16,3000091.37,2616720.59
2023-10-17,2983634.73,2563374.82
2023-10-18,3059635.2,2536476.07
2023-10-19,3149547.52,2645193.29
2023-10-20,3165427.7,2630040.64
2023-10-21,2948975.9,2427586.04
2023-10-22,3021860.93,2596978.04
2023-10-23,3130819.98,2682101.13
2023-10-24,3011877.38,2513594.11
2023-10-25,3395757.25,2865831.28
2023-10-26,3207721.57,2587497.15
2023-10-27,3323157.4,2735150.31
2023-10-28,4031402.58,3536246.49
2023-10-29,5080124.58,4567625.07
2023-10-30,5027508.78,4576545.62
2023-10-31,4784933.1,4247405.26
2023-11-01,4270856.84,3666767.3
2023-11-02,3095253.53,2587830.69
2023-11-03,1741451.1,1398581.91
2023-11-04,1839193.88,1518667.33
2023-11-05,2181978.48,1836130.4
2023-11-06,2314618.05,1978161.71
2023-11-07,2168857.16,1829459.18
2023-11-08,2276158.85,1916258.05
2023-11-09,2282975.09,1898931.62
2023-11-10,2532564.49,2124656.82
2023-11-11,2460848.37,2044151.48
2023-11-12,2656219.58,2203819.7
2023-11-13,2833495.64,2437221.5
2023-11-14,2706127.95,2326454.33
2023-11-15,2604435.81,2213272.38
2023-11-16,2611496.82,2220026.17
2023-11-17,2376051.76,1988082.97
2023-11-18,2428376.89,2049688.51
2023-11-19,2245582.79,2028263.93
2023-11-20,2394949.16,2197096.67
2023-11-21,2034423.55,1993697.84
2023-11-22,1954602.12,1973156.05
2023-11-23,1874108.47,1889253.23
2023-11-24,2018732.65,1983962.07
2023-11-25,1940239.22,1898430.4
2023-11-26,2344708.86,2328115.11
2023-11-27,2879526.96,2986703.97
2023-11-28,3267095.34,3419068.73
2023-11-29,2954143.1,3133627.92
2023-11-30,2742493.42,2832021.06
2023-12-01,2266777.98,2185862.89
2023-12-02,1593092.72,1558426.71
2023-12-03,1298823.93,1107460.04
2023-12-04,1407358.89,1260721.06
2023-12-05,1594187.06,1546968.25
2023-12-06,1563755.62,1567926.08
2023-12-07,1530870.75,1515545.72
2023-12-08,1590563.26,1580263.74
2023-12-09,1736966.76,1773120.29
2023-12-10,1864393.17,1913365.6
2023-12-11,1855233.8,1907730.68
2023-12-12,2063648.15,2036822.45
2023-12-13,2178214.61,2165771.89
2023-12-14,2102334.03,2072904.75
2023-12-15,2140709.21,2185493.27
2023-12-16,2208224.04,2256431.93
2023-12-17,2231505.15,2339853.82
2023-12-18,2322528.34,2397124.1
2023-12-19,2456438.18,2532299.98
2023-12-20,2565950.64,2636934.43
2023-12-21,2644732.65,2803228.38
2023-12-22,2571162.1,2692659.65
2023-12-23,2324470.88,2464647.49
2023-12-24,2058681.06,2187564.39
2023-12-25,2090399.23,2126742.09
2023-12-26,2491264.52,2431886.21
2023-12-27,2634595.93,2545926.46
2023-12-28,3940591.54,4246096.65
2023-12-29,4867990.55,4945459.46
2023-12-30,4444359.63,4588744.62
2023-12-31,4039418.34,4253186.36
2024-01-01,3623629.04,3375962.13
2024-01-02,1730150.61,1442316.12
2024-01-03,1498370.13,1072996.02
2024-01-04,1542193.38,1143655.84
2024-01-05,1693867.25,1288522.81
2024-01-06,1750968.42,1395013.58
2024-01-07,1924927.62,1491437.0
2024-01-08,1983221.18,1587825.83
2024-01-09,2045649.4,1641524.12
2024-01-10,2117409.1,1729017.11
2024-01-11,2207183.27,1724911.35
2024-01-12,2093618.42,1620260.63
2024-01-13,2214172.46,1682504.67
2024-01-14,2174053.6,1731156.85
2024-01-15,2231001.97,1806308.65
2024-01-16,2341844.02,1850871.13
2024-01-17,2353193.77,1882673.9
2024-01-18,2259415.5,1817345.0
2024-01-19,2255403.74,1833865.43
2024-01-20,2316422.96,1797139.58
2024-01-21,2539157.37,2014925.49
2024-01-22,2472508.31,2103501.61
2024-01-23,2634813.46,2131775.9
2024-01-24,2674255.29,2159939.92
2024-01-25,2720151.96,2183254.39
2024-01-26,2847565.66,2292998.16
2024-01-27,3195536.9,2534506.08
2024-01-28,4018514.64,3491769.99
2024-01-29,4225028.87,3761638.17
2024-01-30,4108246.52,3465043.09
2024-01-31,3713630.67,2991973.97
2024-02-01,3348510.15,2605242.3
2024-02-02,2233763.43,1689470.9
2024-02-03,1841573.05,1387671.71
2024-02-04,2105626.26,1591516.93
2024-02-05,2418520.56,1933396.32
2024-02-06,2360523.36,1877243.81
2024-02-07,2582361.12,2103299.43
2024-02-08,2555064.01,2117682.34
2024-02-09,2636400.86,2095681.57
2024-02-10,2708625.06,2188842.51
2024-02-11,2904924.04,2303411.1
2024-02-12,3120079.6,2563285.24
2024-02-13,3273402.23,2702990.09
2024-02-14,3407420.42,2856803.56
2024-02-15,3193517.66,2620974.62
2024-02-16,3337127.86,2776509.33
2024-02-17,3304282.98,2708958.19
2024-02-18,3472823.83,2814815.42
2024-02-19,3604548.12,2989277.5
2024-02-20,3883993.67,3265358.77
2024-02-21,3723396.71,3106058.73
2024-02-22,3850921.84,3267485.11
2024-02-23,4271587.65,3665961.84
2024-02-24,4382441.93,3664329.83
2024-02-25,5637172.88,4841142.43
2024-02-26,5713395.55,5127175.78
2024-02-27,5469115.48,4777240.98
2024-02-28,4847312.81,4136316.67
2024-02-29,3434335.23,2867104.35
2024-03-01,1945128.39,1417937.16
2024-03-02,1689448.44,1212618.88
2024-03-03,2074826.09,1595107.31
2024-03-04,2626412.61,2248457.64
2024-03-05,3317340.53,2861321.6
2024-03-06,3278889.11,2757953.09
2024-03-07,3456750.84,2871202.49
2024-03-08,3636674.08,3002562.3
2024-03-09,3826697.38,3266899.65
2024-03-10,4205947.42,3634146.45
2024-03-11,4472389.26,3974694.14
2024-03-12,4662270.4,4167496.69
2024-03-13,4911563.14,4280167.9
2024-03-14,4861863.98,4196392.31
2024-03-15,4623562.79,3959741.11
2024-03-16,5149477.85,4527546.85
2024-03-17,5319972.37,4670417.49
2024-03-18,5296556.9,4868817.86
2024-03-19,5355316.67,4898536.01
2024-03-20,5320770.54,4946979.77
2024-03-21,5310927.1,5028459.1
2024-03-22,5174132.57,4871886.94
2024-03-23,5433342.31,5038905.67
2024-03-24,5488708.3,5196616.01
2024-03-25,5866091.7,5817495.73
2024-03-26,6136745.87,6048687.22
2024-03-27,6178390.07,6322746.21
2024-03-28,6197078.33,6135563.1
2024-03-29,9781259.74,9871152.2
2024-03-30,9812310.84,10197169.08
2024-03-31,10178632.58,10205313.36
2024-04-01,9537042.01,9850277.37
2024-04-02,8723329.26,8569131.62
2024-04-03,4162320.5,3903420.11
2024-04-04,3426310.74,3091907.52
2024-04-05,3608959.14,3184171.6
2024-04-06,3788295.97,3345540.75
2024-04-07,4111476.95,3759153.59
2024-04-08,4550089.34,4254273.37
2024-04-09,4769260.52,4507254.84
2024-04-10,4831224.22,4621666.37
2024-04-11,4985498.36,4706836.23
2024-04-12,4857502.26,4543136.64
2024-04-13,5639231.4,5211690.16
2024-04-14,5534520.54,4958122.46
2024-04-15,5665905.68,5131956.38
2024-04-16,5939332.78,5216818.34
2024-04-17,5912528.44,5064278.51
2024-04-18,5622877.94,4680661.66
2024-04-19,5891605.2,4948882.72
2024-04-20,5973665.19,5072014.15
2024-04-21,6074873.07,5199405.26
2024-04-22,6155659.97,5360389.75
2024-04-23,6605103.97,5705577.52
2024-04-24,6507355.85,5675473.67
2024-04-25,6527496.79,5637926.39
2024-04-26,6922295.32,5921971.29
2024-04-27,8018334.59,6807047.23
2024-04-28,10108261.24,8813576.6
2024-04-29,10321124.82,8700447.7
2024-04-30,9468967.43,7993610.23
2024-05-01,8040796.18,6989303.33
2024-05-02,6753199.12,5797256.61
2024-05-03,3425275.64,2782594.88
2024-05-04,3818927.53,2913456.42
2024-05-05,3889942.8,3156680.94
2024-05-06,4503293.99,3669344.71
2024-05-07,4518659.26,3754197.36
2024-05-08,4769021.22,4029032.09
2024-05-09,4847341.89,4071806.96
2024-05-10,5045434.22,4237595.37
2024-05-11,5233063.29,4340784.46
2024-05-12,5650511.42,4766727.1
2024-05-13,6010091.03,5252669.76
2024-05-14,5942626.79,5062054.04
2024-05-15,6105179.01,5339625.01
2024-05-16,6057571.19,5217345.98
2024-05-17,5749184.48,4968097.5
2024-05-18,5576598.6,4648082.71
2024-05-19,5728247.42,4794883.31
2024-05-20,6038392.93,5296145.07
2024-05-21,6263915.92,5471375.88
2024-05-22,6604355.47,5669819.71
2024-05-23,6347433.53,5357501.17
2024-05-24,5884815.32,4976674.91
2024-05-25,5855125.43,4916409.97
2024-05-26,6344903.65,5436104.91
2024-05-27,6690595.26,5889009.03
2024-05-28,7420668.52,6663040.25
2024-05-29,10078439.37,9924673.44
2024-05-30,10648347.64,10359912.3
2024-05-31,10759115.33,9599591.65
2024-06-01,9872399.02,8505168.32
2024-06-02,8295869.46,7002843.58
2024-06-03,5030991.68,4193719.32
2024-06-04,4259568.8,3366063.94
2024-06-05,4306439.82,3556748.62
2024-06-06,4324881.7,3657741.58
2024-06-07,4568894.91,3771075.07
2024-06-08,4811368.88,3943954.96
2024-06-09,5071650.47,4177181.06
2024-06-10,5084255.87,4295110.75
2024-06-11,5613362.66,4702010.97
2024-06-12,5481668.3,4558449.19
2024-06-13,5588816.41,4763048.44
2024-06-14,5656783.39,4842971.91
2024-06-15,5809500.34,4965514.47
2024-06-16,5928114.64,5153514.89
2024-06-17,5747248.43,4954672.43
2024-06-18,5721751.28,4830493.3
2024-06-19,5597182.77,4768016.12
2024-06-20,5489076.57,4552309.6
2024-06-21,5581419.97,4758863.09
2024-06-22,5490574.1,4698665.0
2024-06-23,5622525.7,4976412.8
2024-06-24,5581251.56,5058018.1
2024-06-25,5899637.52,5565630.87
2024-06-26,5982513.46,5875838.73
2024-06-27,6235021.29,6244416.0
2024-06-28,8261051.74,7969381.02
2024-06-29,7428443.81,7267806.9
2024-06-30,7027850.27,7150109.96
2024-07-01,6230837.35,6409867.74
